division_rank,first_name,last_name,alias,region,division,conservative_rating,mu,sigma,ordinal,matches_played,percentage_of_best
426,Gustav,Breisch,gbreisch,SWE,Pistol Caliber Carbine,2.03,25.39,27.75,-57.87,1,3.31
427,Ulf,Åström,jaggaxk8,SWE,Pistol Caliber Carbine,2.03,23.75,25.81,-53.69,2,3.31
428,Andreas,Matson,leatherneck,SWE,Pistol Caliber Carbine,2.02,24.96,27.26,-56.82,1,3.3
429,fredrik,.,frekjem,SWE,Pistol Caliber Carbine,2.02,24.5,26.72,-55.65,2,3.29
430,Fredrik,Nilsson,pistolfredde,SWE,Pistol Caliber Carbine,2.01,25.2,27.55,-57.45,1,3.29
431,Christian,Swedeborg,,SWE,Pistol Caliber Carbine,2.01,24.9,27.2,-56.69,2,3.28
432,JOPPE,Jönsson,joppe,SWE,Pistol Caliber Carbine,2.0,24.86,27.16,-56.63,1,3.26
433,Tommy,Hellberg,varjen,SWE,Pistol Caliber Carbine,1.99,25.68,28.15,-58.76,1,3.25
434,Christoffer,Fagerback,crippen,SWE,Pistol Caliber Carbine,1.97,25.12,27.5,-57.39,1,3.22
435,Peter,Lindberg,,SWE,Pistol Caliber Carbine,1.96,25.12,27.51,-57.42,1,3.21
436,Adam,Larsson,adalar,SWE,Pistol Caliber Carbine,1.95,24.9,27.26,-56.89,2,3.19
437,Mathias,Adolfsson,mathiasa,SWE,Pistol Caliber Carbine,1.95,24.89,27.25,-56.87,2,3.18
438,Henrik,Nordh,,SWE,Pistol Caliber Carbine,1.94,24.97,27.36,-57.12,1,3.17
439,Josef,Yousefian,jose,SWE,Pistol Caliber Carbine,1.94,24.82,27.19,-56.74,2,3.16
440,Michael,Matèrn,,SWE,Pistol Caliber Carbine,1.93,24.75,27.11,-56.58,1,3.15
441,Wille,E,,SWE,Pistol Caliber Carbine,1.93,25.54,28.05,-58.61,1,3.15
442,Mattias,Wrande,,SWE,Pistol Caliber Carbine,1.93,25.62,28.15,-58.82,1,3.15
443,Ken,Truong,,SWE,Pistol Caliber Carbine,1.93,25.33,27.81,-58.09,1,3.14
444,Nils,Norin,airborneswe,SWE,Pistol Caliber Carbine,1.9,25.15,27.63,-57.73,1,3.1
445,Fredrik,Lundhag,jolt,SWE,Pistol Caliber Carbine,1.9,25.56,28.11,-58.77,1,3.1
446,Jonas,Qvarfordt,gosta,SWE,Pistol Caliber Carbine,1.9,24.94,27.38,-57.19,2,3.1
447,Odd,Orshammar,,SWE,Pistol Caliber Carbine,1.89,24.49,26.86,-56.08,1,3.08
448,Anders,Bengtsson,abe75,SWE,Pistol Caliber Carbine,1.88,24.77,27.2,-56.82,1,3.07
449,Björn,Blomstedt,dotz,SWE,Pistol Caliber Carbine,1.88,24.26,26.59,-55.52,2,3.07
450,Wictor,Rydell,,SWE,Pistol Caliber Carbine,1.88,24.77,27.21,-56.84,1,3.06
451,D,Vik,frim,SWE,Pistol Caliber Carbine,1.87,24.55,26.95,-56.29,1,3.05
452,Robin,Andersson,,SWE,Pistol Caliber Carbine,1.87,25.02,27.5,-57.49,1,3.05
453,Peter,Hammarstedt,hammer77,SWE,Pistol Caliber Carbine,1.86,25.5,28.08,-58.76,1,3.04
454,Robin,Hellström,blomman,SWE,Pistol Caliber Carbine,1.86,25.11,27.63,-57.77,1,3.03
455,Peter,Piscator,piscus,SWE,Pistol Caliber Carbine,1.85,25.24,27.79,-58.13,1,3.02
456,Robert,Kastman,kastman,SWE,Pistol Caliber Carbine,1.85,25.42,28.0,-58.59,1,3.02
457,Felix,Pütter,,SWE,Pistol Caliber Carbine,1.83,24.64,27.1,-56.65,2,2.99
458,Madeleine,Tö,,SWE,Pistol Caliber Carbine,1.83,24.8,27.29,-57.08,2,2.98
459,Daniel,Streiby,surgubben,SWE,Pistol Caliber Carbine,1.82,25.16,27.73,-58.02,1,2.97
460,Hakan,Basaran,lejon76,SWE,Pistol Caliber Carbine,1.82,25.18,27.76,-58.09,1,2.97
461,Henrik,Andersson,,SWE,Pistol Caliber Carbine,1.8,24.59,27.08,-56.65,2,2.94
462,Peter,Rask,,SWE,Pistol Caliber Carbine,1.8,24.61,27.11,-56.71,2,2.94
463,Jim,Lidman,jimbob33,SWE,Pistol Caliber Carbine,1.8,24.97,27.54,-57.64,1,2.93
464,Daniel,Saxin,,SWE,Pistol Caliber Carbine,1.79,24.43,26.9,-56.26,1,2.92
465,Jacob,Packendorff,,SWE,Pistol Caliber Carbine,1.78,25.27,27.91,-58.45,1,2.91
466,Hakan,Larsson,vpgr,SWE,Pistol Caliber Carbine,1.78,25.38,28.05,-58.76,1,2.9
467,Serk,E,,SWE,Pistol Caliber Carbine,1.77,24.57,27.1,-56.72,2,2.88
468,Ulf,Bjelkengren,uffeb,SWE,Pistol Caliber Carbine,1.76,24.53,27.06,-56.65,1,2.87
469,Martin,Eriksson,,SWE,Pistol Caliber Carbine,1.75,24.88,27.48,-57.56,1,2.86
470,Robin,Hallberg,lowrob,SWE,Pistol Caliber Carbine,1.75,24.84,27.44,-57.46,1,2.86
471,Hartvig,J,hartvig,SWE,Pistol Caliber Carbine,1.74,25.5,28.23,-59.18,1,2.85
472,Fredrik,Pejlert,fpt,SWE,Pistol Caliber Carbine,1.72,25.01,27.68,-58.02,1,2.8
473,Viktor,Graan,,SWE,Pistol Caliber Carbine,1.72,25.35,28.08,-58.88,1,2.8
474,Daniel,Ramnefors,,SWE,Pistol Caliber Carbine,1.7,24.89,27.55,-57.77,1,2.77
475,Ellis,Tica,tank,SWE,Pistol Caliber Carbine,1.7,23.49,25.9,-54.2,2,2.77
476,Mats,V,wibbe,SWE,Pistol Caliber Carbine,1.69,25.42,28.19,-59.15,1,2.76
477,David,Treiberg,dow,SWE,Pistol Caliber Carbine,1.69,24.34,26.92,-56.41,1,2.75
478,Jonny,Karke,,SWE,Pistol Caliber Carbine,1.68,25.2,27.94,-58.63,1,2.74
479,Mikael,Jonsson,,SWE,Pistol Caliber Carbine,1.68,23.67,26.13,-54.73,2,2.74
480,Rickard,Lennkvist,,SWE,Pistol Caliber Carbine,1.66,24.99,27.72,-58.17,1,2.71
481,Carl-Filip,Björk,kalle,SWE,Pistol Caliber Carbine,1.66,24.46,27.09,-56.81,1,2.71
482,Daniel,Persson,,SWE,Pistol Caliber Carbine,1.65,24.67,27.35,-57.37,1,2.7
483,Noa,Hummelgård,hummla,SWE,Pistol Caliber Carbine,1.65,24.82,27.53,-57.77,1,2.69
484,Andreas,Hein,,SWE,Pistol Caliber Carbine,1.64,25.48,28.33,-59.51,1,2.67
485,Jan,Mattsson,janm,SWE,Pistol Caliber Carbine,1.63,24.88,27.62,-57.99,1,2.66
486,Per,Mellström,mellstrom,SWE,Pistol Caliber Carbine,1.63,24.82,27.55,-57.84,1,2.66
487,Jim,Nordlund,,SWE,Pistol Caliber Carbine,1.63,25.33,28.16,-59.14,1,2.66
488,Robert,Holmgren,,SWE,Pistol Caliber Carbine,1.63,25.1,27.89,-58.58,1,2.66
489,Daniel,Gulle,gulle,SWE,Pistol Caliber Carbine,1.62,24.61,27.32,-57.34,1,2.65
490,Stefan,Grahn,mccoy,SWE,Pistol Caliber Carbine,1.62,24.84,27.59,-57.93,1,2.64
491,Malik,Thor,malle,SWE,Pistol Caliber Carbine,1.61,24.45,27.15,-56.99,1,2.62
492,Håkan,Spuhr,customluger,SWE,Pistol Caliber Carbine,1.59,25.27,28.13,-59.12,1,2.6
493,Henrik,Jansson,,SWE,Pistol Caliber Carbine,1.59,25.21,28.07,-59.0,1,2.59
494,Jimmy,Mård,jimmy,SWE,Pistol Caliber Carbine,1.58,25.31,28.2,-59.28,1,2.57
495,Fredrik,Asklund,,SWE,Pistol Caliber Carbine,1.55,24.81,27.65,-58.13,1,2.52
496,Johan,Åkerblom,,SWE,Pistol Caliber Carbine,1.54,25.15,28.06,-59.02,1,2.51
497,Mikael,Idh,majk,SWE,Pistol Caliber Carbine,1.54,24.5,27.28,-57.35,1,2.51
498,fre,.,frekjem,SWE,Pistol Caliber Carbine,1.53,25.37,28.33,-59.61,1,2.5
499,Ali,Adel,adelius,SWE,Pistol Caliber Carbine,1.53,25.29,28.23,-59.41,1,2.49
500,Adrian,Lilja,jal,SWE,Pistol Caliber Carbine,1.48,23.94,26.68,-56.11,2,2.42
501,Magnus,Pudas,,SWE,Pistol Caliber Carbine,1.48,24.89,27.82,-58.56,1,2.42
502,Fredrik,Rundqvist,freerun,SWE,Pistol Caliber Carbine,1.48,25.03,27.98,-58.91,1,2.42
503,Johan,Sundevall,,SWE,Pistol Caliber Carbine,1.48,25.12,28.09,-59.14,1,2.42
504,Kevin,Delejon,,SWE,Pistol Caliber Carbine,1.48,25.23,28.22,-59.43,1,2.42
505,Robert,Nordgren,magnum,SWE,Pistol Caliber Carbine,1.48,24.61,27.48,-57.83,1,2.41
506,Andreas,Cornale,cornale,SWE,Pistol Caliber Carbine,1.47,24.56,27.42,-57.72,1,2.41
507,Mikael,Sundström,,SWE,Pistol Caliber Carbine,1.47,25.05,28.02,-59.0,1,2.4
508,Peter,Lönning,plcz,SWE,Pistol Caliber Carbine,1.47,24.99,27.94,-58.84,1,2.4
509,Peter,Dahlin,,SWE,Pistol Caliber Carbine,1.46,24.72,27.64,-58.21,1,2.38
510,Ulf,Ankarling,,SWE,Pistol Caliber Carbine,1.45,25.33,28.37,-59.79,1,2.37
511,Alexander,Runesson,alex92,SWE,Pistol Caliber Carbine,1.45,24.84,27.79,-58.54,1,2.36
512,Daniel,Falk,sloth,SWE,Pistol Caliber Carbine,1.44,24.74,27.68,-58.3,1,2.35
513,Michael,Danielsson,,SWE,Pistol Caliber Carbine,1.44,25.01,28.01,-59.03,1,2.34
514,Mikael,H,,SWE,Pistol Caliber Carbine,1.43,24.71,27.66,-58.27,1,2.33
515,Patrick,M,patrickm,SWE,Pistol Caliber Carbine,1.43,25.06,28.08,-59.18,1,2.33
516,Thomas,A,farbrorbarbro,SWE,Pistol Caliber Carbine,1.42,24.8,27.77,-58.52,1,2.32
517,Thomas,Bengtsson,fanthomas,SWE,Pistol Caliber Carbine,1.41,24.9,27.91,-58.83,1,2.3
518,Isak,Essebro,essebro,SWE,Pistol Caliber Carbine,1.41,24.91,27.92,-58.86,1,2.3
519,Håkan T,Söderholm,semperprimus,SWE,Pistol Caliber Carbine,1.39,24.48,27.43,-57.82,1,2.27
520,Niclas,Jönsson,joppe,SWE,Pistol Caliber Carbine,1.39,24.88,27.91,-58.85,1,2.27
521,Johan,Fredlund,freddeludde83,SWE,Pistol Caliber Carbine,1.38,25.07,28.14,-59.36,1,2.25
522,Olof,Säbom,pewpew,SWE,Pistol Caliber Carbine,1.38,24.92,27.98,-59.01,1,2.25
523,Fredrik,Stråhle,,SWE,Pistol Caliber Carbine,1.36,25.01,28.11,-59.3,1,2.22
524,Anna,Claesson,claesson89,SWE,Pistol Caliber Carbine,1.35,24.6,27.63,-58.28,1,2.21
525,Jens,Adriansson,jesse,SWE,Pistol Caliber Carbine,1.34,24.66,27.72,-58.48,1,2.18
526,George,Abraham,,SWE,Pistol Caliber Carbine,1.33,24.85,27.94,-58.98,1,2.17
527,Hasse,Ahlgren,,SWE,Pistol Caliber Carbine,1.33,24.89,28.0,-59.11,1,2.17
528,Richard,Richthoff,,SWE,Pistol Caliber Carbine,1.33,24.96,28.08,-59.27,1,2.17
529,Fredrik,Berg,,SWE,Pistol Caliber Carbine,1.33,25.22,28.39,-59.95,1,2.16
530,Mikael,Arnerwik,mikar,SWE,Pistol Caliber Carbine,1.32,24.73,27.81,-58.71,1,2.16
531,Ella,,ella,SWE,Pistol Caliber Carbine,1.32,25.0,28.14,-59.41,1,2.15
532,Fredrick,Zens,,SWE,Pistol Caliber Carbine,1.32,24.82,27.92,-58.95,1,2.15
533,Daniel,Hjelm,,SWE,Pistol Caliber Carbine,1.31,24.92,28.05,-59.23,1,2.14
534,Jakob,Karlsson,,SWE,Pistol Caliber Carbine,1.31,24.51,27.56,-58.17,1,2.14
535,Tomas,Hallin,,SWE,Pistol Caliber Carbine,1.31,24.26,27.27,-57.54,1,2.14
536,Anders,Edström,,SWE,Pistol Caliber Carbine,1.3,25.18,28.37,-59.94,1,2.13
537,Matheo,Chow,,SWE,Pistol Caliber Carbine,1.3,24.68,27.78,-58.66,1,2.13
538,Tord,Boström,tord,SWE,Pistol Caliber Carbine,1.3,25.17,28.36,-59.91,1,2.12
539,Mikael,Hennig,,SWE,Pistol Caliber Carbine,1.29,24.01,26.99,-56.97,1,2.11
540,Elias,Lindén,,SWE,Pistol Caliber Carbine,1.26,25.16,28.39,-60.01,1,2.06
541,Mikael,Rikede,,SWE,Pistol Caliber Carbine,1.26,24.68,27.82,-58.78,1,2.06
542,Jörgen,Sandberg,,SWE,Pistol Caliber Carbine,1.26,24.51,27.63,-58.38,1,2.05
543,Pierre,,,SWE,Pistol Caliber Carbine,1.24,25.05,28.28,-59.8,1,2.03
544,Mats,Florén,,SWE,Pistol Caliber Carbine,1.24,24.57,27.71,-58.57,1,2.03
545,Peter,Granath,,SWE,Pistol Caliber Carbine,1.24,24.91,28.12,-59.45,1,2.03
546,Torbjörn,Sjöström,tsjostrom,SWE,Pistol Caliber Carbine,1.24,24.2,27.28,-57.63,1,2.02
547,Björn,Örn,okej,SWE,Pistol Caliber Carbine,1.24,24.08,27.14,-57.35,1,2.02
548,Linus,Claar,,SWE,Pistol Caliber Carbine,1.23,24.94,28.17,-59.56,1,2.01
549,Johan,Hahne,,SWE,Pistol Caliber Carbine,1.22,24.75,27.95,-59.1,1,2.0
550,Jan Oskar,Granath,,SWE,Pistol Caliber Carbine,1.22,24.7,27.9,-59.01,1,1.99
551,Alfred,Pålsson,,SWE,Pistol Caliber Carbine,1.21,24.35,27.5,-58.15,1,1.97
552,Michael,L,,SWE,Pistol Caliber Carbine,1.21,24.53,27.72,-58.62,1,1.97
553,David,Vikström,frim,SWE,Pistol Caliber Carbine,1.2,24.56,27.75,-58.69,1,1.96
554,Jens,Lindström Lönn,ulvhedin,SWE,Pistol Caliber Carbine,1.19,25.09,28.39,-60.09,1,1.95
555,Stilianos,Birbakos,stelios,SWE,Pistol Caliber Carbine,1.18,24.49,27.7,-58.61,1,1.93
556,Emil,Larsson,,SWE,Pistol Caliber Carbine,1.17,24.4,27.59,-58.38,1,1.92
557,Linus,Larsson,,SWE,Pistol Caliber Carbine,1.16,25.06,28.4,-60.14,1,1.89
558,Staffan,A.,,SWE,Pistol Caliber Carbine,1.16,24.67,27.94,-59.14,1,1.89
559,Fredrik,Gustafsson,,SWE,Pistol Caliber Carbine,1.15,25.02,28.36,-60.05,1,1.88
560,Markus,Frohm,,SWE,Pistol Caliber Carbine,1.14,24.42,27.66,-58.55,1,1.86
561,Micha,Jarlenäs,,SWE,Pistol Caliber Carbine,1.14,24.19,27.38,-57.97,1,1.86
562,Richard,Lidén,gronbacksbiffen,SWE,Pistol Caliber Carbine,1.14,24.86,28.19,-59.71,1,1.85
563,Christoffer,Steffner,,SWE,Pistol Caliber Carbine,1.14,25.11,28.48,-60.34,1,1.85
564,Robert,Vestholm,gogge,SWE,Pistol Caliber Carbine,1.13,24.9,28.25,-59.83,1,1.85
565,Per,Bengtsson,,SWE,Pistol Caliber Carbine,1.13,24.81,28.14,-59.6,1,1.85
566,Fredrik,Ekstrand,neke,SWE,Pistol Caliber Carbine,1.13,25.03,28.39,-60.16,1,1.84
567,Orvar,Bäcklin,htfu,SWE,Pistol Caliber Carbine,1.13,25.21,28.62,-60.64,1,1.84
568,Olof,Ålander,,SWE,Pistol Caliber Carbine,1.13,25.06,28.44,-60.25,1,1.84
569,Lennart,Lundberg,lalle,SWE,Pistol Caliber Carbine,1.13,24.16,27.37,-57.95,1,1.84
570,F,Andersson,,SWE,Pistol Caliber Carbine,1.13,25.16,28.56,-60.52,1,1.84
571,Matteus,Granström,,SWE,Pistol Caliber Carbine,1.12,24.83,28.17,-59.68,1,1.83
572,Fredrik,Månsson,,SWE,Pistol Caliber Carbine,1.12,24.83,28.17,-59.68,1,1.83
573,Daniel,Ek,,SWE,Pistol Caliber Carbine,1.12,24.99,28.37,-60.11,1,1.83
574,Carl-Johan,E,,SWE,Pistol Caliber Carbine,1.11,25.0,28.38,-60.15,1,1.81
575,Daniel,Shelton,,SWE,Pistol Caliber Carbine,1.11,25.0,28.38,-60.15,1,1.81
576,Daniel,Linden,ldd,SWE,Pistol Caliber Carbine,1.1,25.13,28.55,-60.51,1,1.8
577,Magnus,Edström,mange,SWE,Pistol Caliber Carbine,1.1,25.0,28.4,-60.2,1,1.8
578,Niklas,Tuvesson,gonzo,SWE,Pistol Caliber Carbine,1.1,25.01,28.41,-60.22,1,1.79
579,Ulf C.,Afvander,ironhead,SWE,Pistol Caliber Carbine,1.1,24.77,28.12,-59.6,1,1.79
580,Stefan,Hellqvist,,SWE,Pistol Caliber Carbine,1.1,25.03,28.43,-60.28,1,1.79
581,Markus,Lindh,,SWE,Pistol Caliber Carbine,1.1,24.4,27.69,-58.67,1,1.79
582,Carlo,V.,carvi,SWE,Pistol Caliber Carbine,1.09,24.93,28.33,-60.06,1,1.77
583,Carl,Sundling,,SWE,Pistol Caliber Carbine,1.09,24.93,28.33,-60.06,1,1.77
584,Peter,Rydell,2orm,SWE,Pistol Caliber Carbine,1.08,24.75,28.13,-59.63,1,1.76
585,Daniel,Demirian,,SWE,Pistol Caliber Carbine,1.07,24.68,28.06,-59.49,1,1.74
586,Christopher,Lundberg,clg,SWE,Pistol Caliber Carbine,1.07,24.47,27.81,-58.96,1,1.74
587,Tom,Silverklo,silverklo,SWE,Pistol Caliber Carbine,1.07,24.47,27.81,-58.96,1,1.74
588,Jan,Schröder,schroderlink,SWE,Pistol Caliber Carbine,1.06,24.45,27.79,-58.91,1,1.73
589,Eric,Engstrand,,SWE,Pistol Caliber Carbine,1.06,24.95,28.39,-60.22,1,1.73
590,John,D-felt,mrprocedure,SWE,Pistol Caliber Carbine,1.06,25.0,28.45,-60.35,1,1.72
591,Lars,Ljung,larlju,SWE,Pistol Caliber Carbine,1.05,24.82,28.24,-59.9,1,1.72
592,Ulf,Nygren,,SWE,Pistol Caliber Carbine,1.05,24.9,28.33,-60.1,1,1.72
593,Johan,Skantz,skantz,SWE,Pistol Caliber Carbine,1.04,24.84,28.27,-59.98,1,1.7
594,Kristoffer,Hansen,hansen777,SWE,Pistol Caliber Carbine,1.04,24.95,28.41,-60.28,1,1.7
595,Johan,Albertsson,johan86,SWE,Pistol Caliber Carbine,1.04,24.52,27.9,-59.17,1,1.7
596,Fredrik,Hallner,,SWE,Pistol Caliber Carbine,1.03,24.96,28.43,-60.34,1,1.68
597,Fredrik,Jönsson,fredde207,SWE,Pistol Caliber Carbine,1.02,24.27,27.63,-58.62,1,1.66
598,Lars-Gunnar,Svensson,,SWE,Pistol Caliber Carbine,1.01,24.64,28.07,-59.58,1,1.66
599,Dennis,Berner,4300,SWE,Pistol Caliber Carbine,1.01,24.93,28.42,-60.34,1,1.64
600,Jan Åke,Fonnaland,farbrorstark,SWE,Pistol Caliber Carbine,0.99,25.03,28.56,-60.65,1,1.62
601,Jörgen,Andersson,,SWE,Pistol Caliber Carbine,0.99,25.04,28.58,-60.69,1,1.62
602,Jimmy,Wedin,,SWE,Pistol Caliber Carbine,0.99,24.65,28.12,-59.7,1,1.61
603,Fredrik,Laestadius,fl47,SWE,Pistol Caliber Carbine,0.99,24.73,28.21,-59.9,1,1.61
604,Andreas,Frank,frank,SWE,Pistol Caliber Carbine,0.99,24.98,28.51,-60.56,1,1.61
605,Pritijot,Axelsson,,SWE,Pistol Caliber Carbine,0.98,24.6,28.06,-59.58,1,1.61
606,David,Lindhe,davlin,SWE,Pistol Caliber Carbine,0.98,25.03,28.58,-60.72,1,1.59
607,Johnathan,Browall Nordström,,SWE,Pistol Caliber Carbine,0.97,24.33,27.75,-58.93,1,1.58
608,Mikael,Agnebo,mikagn,SWE,Pistol Caliber Carbine,0.97,24.81,28.33,-60.18,1,1.58
609,Anders,Baer,awb,SWE,Pistol Caliber Carbine,0.95,25.0,28.58,-60.73,1,1.55
610,Anders,Sterner,snowolverine,SWE,Pistol Caliber Carbine,0.95,24.77,28.3,-60.13,1,1.55
611,Samuel,Grennhag,,SWE,Pistol Caliber Carbine,0.95,24.95,28.51,-60.6,1,1.55
612,Linus,Johansson,,SWE,Pistol Caliber Carbine,0.95,24.98,28.56,-60.7,1,1.54
613,Christian,Gustavsson,christian,SWE,Pistol Caliber Carbine,0.94,24.83,28.39,-60.33,1,1.54
614,Anders,Ohlsson,unit1of5,SWE,Pistol Caliber Carbine,0.94,24.37,27.83,-59.13,1,1.53
615,Björn,Forsberg,bunte,SWE,Pistol Caliber Carbine,0.94,24.2,27.64,-58.71,1,1.53
616,Peter,Darwish,,SWE,Pistol Caliber Carbine,0.93,25.0,28.6,-60.79,1,1.52
617,Marcus,Linnér,linner,SWE,Pistol Caliber Carbine,0.93,25.0,28.6,-60.79,1,1.52
618,David,Samuelsson,,SWE,Pistol Caliber Carbine,0.93,25.0,28.6,-60.79,1,1.52
619,Daniel,Bergius,bergius,SWE,Pistol Caliber Carbine,0.93,24.82,28.39,-60.33,1,1.52
620,Sara,Johansson,pyroananas,SWE,Pistol Caliber Carbine,0.93,25.04,28.64,-60.89,1,1.52
621,Gustav,Röken,roken,SWE,Pistol Caliber Carbine,0.93,25.02,28.63,-60.87,1,1.51
622,Markus,Hedlund,,SWE,Pistol Caliber Carbine,0.93,24.43,27.93,-59.37,1,1.51
623,Daniel,Möller,,SWE,Pistol Caliber Carbine,0.92,23.86,27.25,-57.9,1,1.5
624,Peter,Eriksson,ekovrajz,SWE,Pistol Caliber Carbine,0.92,25.03,28.65,-60.92,1,1.5
625,Emil,Jensen,,SWE,Pistol Caliber Carbine,0.91,24.43,27.95,-59.43,1,1.48
626,Elias,Agrell,agrell,SWE,Pistol Caliber Carbine,0.9,24.56,28.11,-59.78,1,1.47
627,Jörgen,Karlfors,xfive,SWE,Pistol Caliber Carbine,0.9,24.55,28.11,-59.77,1,1.46
628,Robin,Engstrand,,SWE,Pistol Caliber Carbine,0.89,24.94,28.58,-60.79,1,1.45
629,Jurian,Van Der Knaap,jurian,SWE,Pistol Caliber Carbine,0.88,24.52,28.09,-59.75,1,1.43
630,Erik,Lindh,,SWE,Pistol Caliber Carbine,0.88,24.52,28.09,-59.75,1,1.43
631,Mateo,Manby,,SWE,Pistol Caliber Carbine,0.88,25.0,28.66,-60.99,1,1.43
632,Martin,Persson,,SWE,Pistol Caliber Carbine,0.87,24.49,28.07,-59.72,1,1.42
633,Thomas,Zallin,tompa21,SWE,Pistol Caliber Carbine,0.86,24.97,28.65,-60.98,1,1.4
634,Andreas,Norberg,pyro,SWE,Pistol Caliber Carbine,0.86,25.0,28.69,-61.06,1,1.4
