division_rank,first_name,last_name,alias,region,division,conservative_rating,mu,sigma,ordinal,matches_played,percentage_of_best
1518,Pierre,Sundberg,sundberg,SWE,Standard,0.2,25.34,29.87,-64.27,4,0.43
1519,Olle,Regardt,,SWE,Standard,0.2,20.83,24.52,-52.72,6,0.43
1520,Gabriel,Lind,gabbe,SWE,Standard,0.2,24.89,29.34,-63.13,4,0.43
1521,Anders,Hensche,,SWE,Standard,0.19,24.28,28.62,-61.59,3,0.41
1522,Pontus,Wallén,,SWE,Standard,0.18,24.81,29.26,-62.98,1,0.39
1523,Johan,Löfgren,lojo,SWE,Standard,0.18,25.16,29.68,-63.88,2,0.39
1524,Patrik,Joelsson,,SWE,Standard,0.17,24.51,28.92,-62.25,1,0.38
1525,Leif,Lundberg,zebmacahan,SWE,Standard,0.17,22.66,26.72,-57.5,2,0.37
1526,Gustav,Malmqvist,swiitchen,SWE,Standard,0.17,24.75,29.21,-62.89,1,0.36
1527,Max,Varricchio,manno,SWE,Standard,0.16,24.4,28.8,-62.01,1,0.35
1528,Mikael,Bergmark,,SWE,Standard,0.16,24.16,28.52,-61.4,1,0.35
1529,Hans,Augustsson,,SWE,Standard,0.15,24.65,29.11,-62.68,1,0.34
1530,Petter,Hald,p1er,SWE,Standard,0.15,24.13,28.49,-61.35,1,0.34
1531,Chro,Björkman,,SWE,Standard,0.15,23.45,27.68,-59.59,2,0.33
1532,Christoffer,Edqvist,qrilleo,SWE,Standard,0.15,24.98,29.51,-63.55,1,0.32
1533,Emil,Mrdjenovic,,SWE,Standard,0.14,25.09,29.64,-63.82,1,0.32
1534,Odd,Orshammar,,SWE,Standard,0.14,24.54,28.99,-62.42,1,0.31
1535,Rickard,Blondell,,SWE,Standard,0.14,24.7,29.18,-62.84,1,0.31
1536,Rikard,Henriksson,rikard,SWE,Standard,0.14,24.95,29.48,-63.49,1,0.3
1537,Chuck,A,,SWE,Standard,0.14,24.88,29.41,-63.33,1,0.3
1538,-->,Österberg,lost,SWE,Standard,0.12,24.99,29.55,-63.66,1,0.27
1539,mårten,herlin-karnell,marty9mm,SWE,Standard,0.11,24.19,28.61,-61.64,2,0.25
1540,Peter,Burnert,peter1500,SWE,Standard,0.11,23.21,27.44,-59.11,3,0.25
1541,Tommy,Olofsson,tuppa,SWE,Standard,0.11,24.4,28.86,-62.18,1,0.25
1542,Erik,Hammarström,erik,SWE,Standard,0.1,24.72,29.25,-63.03,1,0.22
1543,Kalle,Schmidt,,SWE,Standard,0.1,25.19,29.82,-64.26,1,0.21
1544,Lars,,mmaartin,SWE,Standard,0.09,24.99,29.59,-63.77,1,0.21
1545,P,Hessling,hessling,SWE,Standard,0.09,25.3,29.95,-64.56,1,0.2
1546,Ola,Hammarfeldt,geller,SWE,Standard,0.09,24.46,28.95,-62.4,1,0.2
1547,Thomas,Segerlund,,SWE,Standard,0.09,23.7,28.06,-60.47,1,0.19
1548,Ulf,Pernholt,,SWE,Standard,0.09,24.95,29.54,-63.68,1,0.19
1549,Kristina,Olsson,,SWE,Standard,0.08,24.58,29.1,-62.73,1,0.18
1550,Kristian,Gellert,,SWE,Standard,0.07,24.65,29.21,-62.97,1,0.16
1551,Tony,Söderlund,patron,SWE,Standard,0.07,24.84,29.44,-63.47,1,0.15
1552,Anna,Utter,utter,SWE,Standard,0.07,24.79,29.38,-63.34,1,0.15
1553,Daniel,Daskalopoulos,,SWE,Standard,0.07,25.03,29.66,-63.96,1,0.15
1554,Bengt-Ole,Hamilton,freixenet,SWE,Standard,0.06,25.33,30.03,-64.74,1,0.14
1555,Anders,NotKnown,donalfonso,SWE,Standard,0.06,24.44,28.97,-62.46,1,0.13
1556,Carl,Körlof,,SWE,Standard,0.06,20.14,23.86,-51.44,4,0.13
1557,Ola,Knutsson,hex,SWE,Standard,0.05,24.42,28.95,-62.44,1,0.11
1558,Magnus,Palmstierna Eckhéll,eckhell,SWE,Standard,0.05,24.05,28.51,-61.5,4,0.11
1559,Marcello,Torrisi,marcello,SWE,Standard,0.04,24.66,29.26,-63.12,1,0.08
1560,Johan,Albertsson,,SWE,Standard,0.03,24.73,29.35,-63.32,1,0.06
1561,Magnus,Gustavsson,,SWE,Standard,0.03,25.05,29.74,-64.16,3,0.06
1562,Torbjörn,Egil,alfadude,SWE,Standard,0.02,24.92,29.59,-63.84,5,0.05
1563,Terry,Lindholm,,SWE,Standard,0.01,24.83,29.5,-63.66,2,0.02
1564,Ola,Stenudd,,SWE,Standard,0.01,24.5,29.1,-62.8,1,0.01
1565,Erik,Walltin,,SWE,Standard,0.01,22.36,26.56,-57.33,4,0.01
1566,Luis,Soler,luyazami,SWE,Standard,-0.0,24.5,29.12,-62.85,1,-0.01
1567,Susanne,Pejle,pejle,SWE,Standard,-0.0,24.8,29.47,-63.6,1,-0.01
1568,Fredrik,Vasara-Ekström,,SWE,Standard,-0.01,25.42,30.22,-65.23,1,-0.02
1569,Roger,Bosson,bosson,SWE,Standard,-0.01,24.51,29.14,-62.9,2,-0.03
1570,Robert,Olsson,robster,SWE,Standard,-0.01,23.24,27.63,-59.64,3,-0.03
1571,Niclas,Fröhberg,kbv07,SWE,Standard,-0.01,24.26,28.85,-62.28,3,-0.03
1572,Patrik,Gabrielsson,,SWE,Standard,-0.03,23.77,28.28,-61.08,3,-0.07
1573,Martin,Hemström,martin,SWE,Standard,-0.04,23.27,27.71,-59.84,1,-0.1
1574,Ivan,Wejdell,,SWE,Standard,-0.04,24.59,29.27,-63.22,2,-0.1
1575,Fredrik,Efternamn,axiom,SWE,Standard,-0.06,24.13,28.74,-62.09,1,-0.13
1576,Ulf,Jansson,ulf82,SWE,Standard,-0.06,24.76,29.49,-63.71,1,-0.14
1577,Stefan,Jansson,cactusjack,SWE,Standard,-0.09,24.89,29.69,-64.18,1,-0.21
1578,Mats,Björkheim,,SWE,Standard,-0.1,24.79,29.57,-63.91,2,-0.21
1579,Julie,Eriksson,,SWE,Standard,-0.1,24.63,29.37,-63.5,6,-0.21
1580,Henrik,Jigmo,,SWE,Standard,-0.1,17.63,21.06,-45.56,7,-0.22
1581,Richard,K,,SWE,Standard,-0.1,20.51,24.49,-52.96,5,-0.22
1582,Jimmy,Törmark,,SWE,Standard,-0.1,24.24,28.92,-62.53,1,-0.22
1583,Urban,Johansson,ubbe,SWE,Standard,-0.11,25.11,29.96,-64.78,1,-0.23
1584,Adrian,Bolin Solblad,,SWE,Standard,-0.11,24.37,29.08,-62.88,1,-0.23
1585,Torbjorn,Andersson,torbjorn,SWE,Standard,-0.12,23.91,28.56,-61.76,2,-0.26
1586,Mateo,Manby,,SWE,Standard,-0.13,24.47,29.22,-63.21,1,-0.28
1587,Anders,Ro (#1386),doctorglock,SWE,Standard,-0.13,25.1,29.98,-64.84,1,-0.29
1588,Olle,Lindskog,olle,SWE,Standard,-0.14,24.33,29.07,-62.89,2,-0.3
1589,Tommy,Hellberg,varjen,SWE,Standard,-0.14,25.22,30.14,-65.19,3,-0.31
1590,Johan,Stenberg,dragonmaster,SWE,Standard,-0.15,24.24,28.98,-62.69,5,-0.32
1591,Stefan,Nordh,spiderpriest,SWE,Standard,-0.15,23.93,28.61,-61.91,2,-0.32
1592,Magnus,Hansson,maguns,SWE,Standard,-0.15,24.76,29.59,-64.02,2,-0.33
1593,John,Kleyer,claymore,SWE,Standard,-0.15,24.91,29.78,-64.42,1,-0.33
1594,Per-Eric,Klingstedt,,SWE,Standard,-0.19,24.35,29.15,-63.11,1,-0.41
1595,Vincent,Hörnsten,,SWE,Standard,-0.19,24.11,28.87,-62.51,1,-0.41
1596,"Magnus ""Kotte""",Granqvist,kotte69,SWE,Standard,-0.19,25.02,29.96,-64.85,1,-0.42
1597,Daniel,Jonsson,tsort,SWE,Standard,-0.2,25.0,29.93,-64.8,1,-0.43
1598,Peter,Eriksson,livewire,SWE,Standard,-0.2,24.44,29.28,-63.39,1,-0.43
1599,Marcus,Nilsson,,SWE,Standard,-0.2,24.89,29.81,-64.54,1,-0.44
1600,Frida,Holmkvist,kakan,SWE,Standard,-0.2,24.55,29.41,-63.68,2,-0.45
1601,Anders,Steinwall,steinwall,SWE,Standard,-0.21,24.91,29.84,-64.62,1,-0.45
1602,Mats,Nyman,many,SWE,Standard,-0.21,24.49,29.35,-63.56,1,-0.47
1603,Johan,Hansson,,SWE,Standard,-0.22,23.42,28.09,-60.85,2,-0.49
1604,Gunnar,Sundström,jamten,SWE,Standard,-0.23,24.76,29.69,-64.31,1,-0.5
1605,Roy,Weg,,SWE,Standard,-0.24,17.92,21.57,-46.79,8,-0.52
1606,Tobias,Gustafsson,tobbeg77,SWE,Standard,-0.24,25.33,30.38,-65.81,2,-0.52
1607,Sonny,Magnusson,sonny,SWE,Standard,-0.24,24.42,29.31,-63.49,1,-0.53
1608,Robin,Engman,,SWE,Standard,-0.25,24.87,29.85,-64.66,1,-0.54
1609,Pontus,Karlsson,pontus,SWE,Standard,-0.25,24.16,29.0,-62.83,1,-0.54
1610,Patrik,Molander,molander,SWE,Standard,-0.25,24.08,28.91,-62.64,2,-0.55
1611,Henrik,Turkál,tibbe,SWE,Standard,-0.26,24.6,29.55,-64.04,1,-0.58
1612,Johannes,Saers,saers,SWE,Standard,-0.27,24.86,29.85,-64.7,1,-0.59
1613,Anders,Hasslinger,,SWE,Standard,-0.27,24.33,29.23,-63.37,1,-0.59
1614,Pierre,Stroberg,,SWE,Standard,-0.28,24.81,29.81,-64.62,1,-0.61
1615,Mattias,Skatteboe,skatteboe,SWE,Standard,-0.29,24.58,29.55,-64.06,2,-0.63
1616,Anders,Brodén,amb,SWE,Standard,-0.29,24.25,29.15,-63.2,2,-0.63
1617,Bruno,Lönn,,SWE,Standard,-0.29,24.67,29.66,-64.32,1,-0.64
1618,Filip,Olofsson,filip,SWE,Standard,-0.29,24.83,29.85,-64.72,1,-0.64
1619,Peter,Åberg,mrpeter,SWE,Standard,-0.3,23.12,27.83,-60.37,2,-0.65
1620,Stephan,Ahlden,aldus,SWE,Standard,-0.3,24.84,29.88,-64.79,1,-0.66
1621,Robert,Kunst,bangatbeep,SWE,Standard,-0.32,25.81,31.04,-67.31,2,-0.69
1622,Stefan,Wahlberg,forsete,SWE,Standard,-0.32,24.73,29.76,-64.56,1,-0.7
1623,Erik,Olsson,,SWE,Standard,-0.32,24.61,29.62,-64.25,1,-0.7
1624,Jörgen,Johansson,overlord,SWE,Standard,-0.32,24.8,29.84,-64.73,1,-0.7
1625,Martin,Carlsson,martipscin,SWE,Standard,-0.32,24.02,28.93,-62.76,1,-0.71
1626,Kev,Norman,kevno,SWE,Standard,-0.33,24.61,29.63,-64.28,1,-0.72
1627,Håkan,Salvall,salis,SWE,Standard,-0.33,25.13,30.25,-65.63,1,-0.73
1628,Robin,Bergdahl,robinb,SWE,Standard,-0.34,25.18,30.33,-65.8,3,-0.75
1629,Jonny,Jonasson,,SWE,Standard,-0.35,24.07,29.01,-62.97,1,-0.77
1630,Martin,Hagnell,m17,SWE,Standard,-0.36,24.48,29.5,-64.04,1,-0.78
1631,Patrick,Johansson,,SWE,Standard,-0.37,17.12,20.78,-45.21,8,-0.8
1632,Kristian,Jansson,kristian,SWE,Standard,-0.37,24.93,30.07,-65.27,1,-0.82
1633,Jens,Hasselholm,jzh,SWE,Standard,-0.38,24.87,30.0,-65.12,1,-0.83
1634,Stefan,Magnander,,SWE,Standard,-0.38,24.43,29.48,-64.01,1,-0.83
1635,Patric,Stålarm,,SWE,Standard,-0.38,22.4,27.07,-58.8,2,-0.84
1636,christopher,gjerulf,,SWE,Standard,-0.39,21.84,26.41,-57.39,6,-0.85
1637,Micky,Andersson,,SWE,Standard,-0.39,22.84,27.6,-59.97,1,-0.85
1638,Daniel,Revland,drev,SWE,Standard,-0.39,25.27,30.49,-66.21,2,-0.85
1639,Christer,Roos,,SWE,Standard,-0.39,25.08,30.27,-65.73,3,-0.86
1640,Susan,Basic,basic,SWE,Standard,-0.41,24.8,29.94,-65.03,5,-0.89
1641,Tobias,Lundgren,,SWE,Standard,-0.41,20.25,24.54,-53.38,3,-0.89
1642,Joakim,Carmesten,jullethecrow,SWE,Standard,-0.41,25.03,30.22,-65.64,1,-0.89
1643,Mikael,Palm,,SWE,Standard,-0.41,24.95,30.13,-65.45,3,-0.9
1644,Anders,Björk,,SWE,Standard,-0.42,24.41,29.5,-64.1,1,-0.91
1645,Staffan,Hellström,,SWE,Standard,-0.42,25.1,30.32,-65.86,1,-0.92
1646,Christian,Olsson,sighttracker,SWE,Standard,-0.42,24.92,30.11,-65.42,3,-0.93
1647,Frédéric,Kayat,fgk,SWE,Standard,-0.44,23.83,28.84,-62.69,3,-0.97
1648,Sandra,Lindblom,,SWE,Standard,-0.45,24.6,29.77,-64.7,1,-0.99
1649,Magnus,Lindberg,,SWE,Standard,-0.46,23.78,28.8,-62.63,1,-1.01
1650,Mattias,V,mavog,SWE,Standard,-0.46,24.22,29.33,-63.78,1,-1.02
1651,Thomas,Nilson,gratisnalle,SWE,Standard,-0.47,24.54,29.72,-64.61,1,-1.03
1652,Daniel,Lundström,danlun,SWE,Standard,-0.47,24.27,29.4,-63.92,2,-1.03
1653,Magnus,Appelkvist,kapten,SWE,Standard,-0.48,24.07,29.17,-63.43,2,-1.05
1654,Staffan,Liljestrand,ozz,SWE,Standard,-0.49,24.69,29.91,-65.05,1,-1.07
1655,johan,sundesson,,SWE,Standard,-0.49,23.13,28.06,-61.06,1,-1.08
1656,Torkel,Persson,mrdae,SWE,Standard,-0.49,25.49,30.87,-67.13,2,-1.08
1657,Per,Andersson,perra123,SWE,Standard,-0.51,24.75,30.0,-65.26,1,-1.11
1658,Mikael,Lidström,trostjuven,SWE,Standard,-0.51,24.15,29.3,-63.74,1,-1.11
1659,Peter,Bengtsson,pbe,SWE,Standard,-0.52,24.44,29.66,-64.55,1,-1.14
1660,Stellan,Karlsson,,SWE,Standard,-0.54,24.51,29.75,-64.75,1,-1.17
1661,Leif,Ankarsköld,,SWE,Standard,-0.54,22.73,27.64,-60.2,2,-1.17
1662,Billy,Broberg,badbilly,SWE,Standard,-0.55,23.83,28.97,-63.09,1,-1.21
1663,Stefan,Lannestedt,obelixx,SWE,Standard,-0.55,24.92,30.27,-65.88,1,-1.21
1664,Marie,,,SWE,Standard,-0.56,24.92,30.28,-65.91,1,-1.22
1665,Marcus CF.,Tinnerholm,tinnman,SWE,Standard,-0.56,24.7,30.01,-65.34,2,-1.23
1666,Jonnie,Johansson,,SWE,Standard,-0.56,22.78,27.73,-60.42,2,-1.23
1667,Magnus,Österholm,magnus,SWE,Standard,-0.57,24.06,29.27,-63.73,1,-1.24
1668,Jon,Andersson,andersson,SWE,Standard,-0.57,25.06,30.45,-66.29,2,-1.24
1669,Daniel,Lilienberg,mcping,SWE,Standard,-0.57,24.93,30.3,-65.97,1,-1.25
1670,Malik,,malle,SWE,Standard,-0.58,24.76,30.1,-65.55,1,-1.26
1671,Tommi,Vuolevi,bollis,SWE,Standard,-0.59,25.26,30.71,-66.88,1,-1.29
1672,Frank,Sundén,,SWE,Standard,-0.62,25.05,30.51,-66.46,2,-1.36
1673,Kalle,S,ksc,SWE,Standard,-0.64,23.81,29.04,-63.32,1,-1.39
1674,Joakim,Sällqvist,jockomotivo,SWE,Standard,-0.66,21.79,26.67,-58.23,2,-1.44
1675,Henrik,Fridström,fridstrom,SWE,Standard,-0.66,24.99,30.48,-66.44,1,-1.44
1676,Jonny,Karke,,SWE,Standard,-0.67,24.57,29.99,-65.41,1,-1.47
1677,Kristoffer,Hall,,SWE,Standard,-0.67,24.37,29.75,-64.89,1,-1.48
1678,Christer,Palmquist,,SWE,Standard,-0.68,24.17,29.52,-64.39,3,-1.48
1679,Roger,Persson,,SWE,Standard,-0.68,23.22,28.4,-61.97,1,-1.49
1680,Johan,Hylander,,SWE,Standard,-0.69,25.05,30.58,-66.7,1,-1.5
1681,Dan,Bennäs,,SWE,Standard,-0.69,20.46,25.13,-54.94,4,-1.51
1682,Morgan,Törnqvist,mollet,SWE,Standard,-0.72,25.18,30.77,-67.14,6,-1.57
1683,Patrik,Hultgren,,SWE,Standard,-0.73,24.69,30.21,-65.93,1,-1.6
1684,Johan,Friberg,frj,SWE,Standard,-0.73,24.7,30.22,-65.96,1,-1.61
1685,Ky Buon,Tang,,SWE,Standard,-0.74,24.0,29.4,-64.19,1,-1.62
1686,Allan,Grandestedt,allang,SWE,Standard,-0.74,23.96,29.36,-64.11,1,-1.63
1687,Fredrik,Edvardsen,,SWE,Standard,-0.75,22.62,27.77,-60.68,2,-1.63
1688,Elof,Jönsson,,SWE,Standard,-0.76,24.79,30.35,-66.27,1,-1.66
1689,jürgen,raudva,jura,SWE,Standard,-0.76,24.52,30.04,-65.6,1,-1.67
1690,Roger,Pekkala,,SWE,Standard,-0.77,24.96,30.57,-66.75,2,-1.68
1691,Klas,Nilsson,securitymanager,SWE,Standard,-0.8,23.91,29.36,-64.18,2,-1.76
1692,Jonny,Axelsson,jax,SWE,Standard,-0.83,25.14,30.85,-67.42,1,-1.81
1693,Peter,Gustafsson,,SWE,Standard,-0.83,24.93,30.6,-66.89,1,-1.82
1694,Andreas,Wennerberg,affe,SWE,Standard,-0.83,24.31,29.88,-65.32,1,-1.82
1695,"Fredrik, ""Bisse""",Eliæson,bisse,SWE,Standard,-0.83,24.8,30.46,-66.58,2,-1.82
1696,Henrik,Smeds,smeden,SWE,Standard,-0.84,24.94,30.63,-66.94,1,-1.83
1697,Bo,Jansson,boaw,SWE,Standard,-0.84,24.72,30.37,-66.38,1,-1.83
1698,Andreas,Eriksson,,SWE,Standard,-0.84,24.6,30.23,-66.08,1,-1.84
1699,Alexander,Perlman,slutbossen,SWE,Standard,-0.84,24.6,30.23,-66.1,1,-1.85
1700,Johan,Strömberg,,SWE,Standard,-0.86,24.75,30.43,-66.53,1,-1.87
1701,Per,Byberg,xiter,SWE,Standard,-0.86,20.74,25.66,-56.25,7,-1.88
1702,Henrik,Rosenkvist,,SWE,Standard,-0.86,24.76,30.45,-66.58,1,-1.89
1703,Michael,Joki,,SWE,Standard,-0.87,22.62,27.91,-61.11,3,-1.9
1704,Christian,Ohlsson,kotte,SWE,Standard,-0.87,24.62,30.29,-66.25,1,-1.9
1705,Per-Erik,Hessling,hessling,SWE,Standard,-0.88,25.91,31.83,-69.57,1,-1.92
1706,"Bisse, F.",Eliæson,bisse,SWE,Standard,-0.88,24.86,30.59,-66.9,4,-1.93
1707,Fredrik,Vigertsson,klabbbarparn,SWE,Standard,-0.89,19.62,24.37,-53.49,5,-1.95
1708,Niklas,Åkerstedt,,SWE,Standard,-0.89,24.92,30.67,-67.08,1,-1.96
1709,Jonnie,Nilsson,nilsson,SWE,Standard,-0.9,24.52,30.2,-66.09,1,-1.98
1710,Micke,Ovesson,,SWE,Standard,-0.91,24.77,30.5,-66.74,1,-1.98
1711,Stefan,Folke,stix,SWE,Standard,-0.91,23.18,28.62,-62.67,5,-1.98
1712,Michael,Andersson,jedimaster,SWE,Standard,-0.91,24.22,29.86,-65.37,2,-2.0
1713,Pelle,Pettersson,,SWE,Standard,-0.92,24.35,30.02,-65.71,2,-2.01
1714,Jesper,Carlsson,jeppec,SWE,Standard,-0.93,24.81,30.57,-66.92,1,-2.03
1715,Jari,Asu,joa,SWE,Standard,-0.93,20.09,24.97,-54.82,5,-2.03
1716,Niclas,von Essen,,SWE,Standard,-0.94,25.11,30.94,-67.72,1,-2.05
1717,Philip,Kortz,philipk,SWE,Standard,-0.94,24.61,30.36,-66.48,1,-2.07
1718,Sergej,Mulabdic,,SWE,Standard,-0.98,23.51,29.09,-63.78,1,-2.15
1719,Wilhelm,NotKnown,berra,SWE,Standard,-1.0,24.46,30.24,-66.27,1,-2.18
1720,Anders,Englesson,englesson,SWE,Standard,-1.01,25.24,31.19,-68.33,2,-2.21
1721,Alexander,Portnoff,alex76,SWE,Standard,-1.02,24.44,30.26,-66.33,1,-2.24
1722,Göran,Valentin,thessphineman,SWE,Standard,-1.03,24.28,30.07,-65.93,1,-2.25
1723,Magnus,Westberg,mawe08,SWE,Standard,-1.04,24.72,30.61,-67.1,2,-2.27
1724,Per,Gellermark,herman,SWE,Standard,-1.04,24.48,30.33,-66.5,1,-2.28
1725,Kevork,Normanian,kevno,SWE,Standard,-1.04,24.83,30.74,-67.4,2,-2.29
1726,Mika,Hellström,,SWE,Standard,-1.05,24.47,30.32,-66.5,1,-2.29
1727,Tobias,Andersson,tobias,SWE,Standard,-1.05,24.53,30.39,-66.63,1,-2.29
1728,Susan,Liu,,SWE,Standard,-1.05,22.91,28.47,-62.49,1,-2.3
1729,Jonas,Brandt,,SWE,Standard,-1.06,24.65,30.55,-66.99,1,-2.32
1730,Jonas,Hagström,viper73,SWE,Standard,-1.06,24.85,30.79,-67.52,1,-2.33
1731,Thomas,Svensson,aw93,SWE,Standard,-1.07,24.94,30.91,-67.77,2,-2.33
1732,Ahmad,Asad,,SWE,Standard,-1.07,24.32,30.16,-66.16,1,-2.34
1733,Roger,Andersson,rogera,SWE,Standard,-1.07,24.21,30.05,-65.93,3,-2.35
1734,Thomas,Olausson,thomaso,SWE,Standard,-1.07,24.61,30.52,-66.94,3,-2.35
1735,Tim,Paulsson,,SWE,Standard,-1.08,24.51,30.41,-66.71,1,-2.36
1736,Peter,Larsson,grumpyshepherd,SWE,Standard,-1.09,19.32,24.24,-53.41,4,-2.38
1737,Jens,Sundgren,nike,SWE,Standard,-1.11,25.49,31.6,-69.31,1,-2.42
1738,Christian,Gustafsson,,SWE,Standard,-1.11,24.55,30.49,-66.91,1,-2.43
1739,Philip,Kjellberg,,SWE,Standard,-1.12,22.57,28.15,-61.87,1,-2.45
1740,Kalle,Engstedt,kallekula,SWE,Standard,-1.13,24.95,30.98,-68.0,1,-2.47
1741,Kalle,Frimodt,stomper,SWE,Standard,-1.14,24.3,30.24,-66.4,1,-2.5
1742,Jonas,Karlsson,opeljk,SWE,Standard,-1.15,24.39,30.35,-66.65,1,-2.51
1743,Danina,Gröning,danina,SWE,Standard,-1.15,24.22,30.14,-66.22,1,-2.53
1744,Håkan,Borgström,,SWE,Standard,-1.17,24.5,30.5,-66.99,2,-2.56
1745,Erik,Isacsson,,SWE,Standard,-1.18,23.46,29.27,-64.36,1,-2.58
1746,John-Olof,Diegnér,,SWE,Standard,-1.18,23.63,29.49,-64.82,2,-2.59
1747,Anders,Lundgren,,SWE,Standard,-1.18,24.28,30.25,-66.48,1,-2.59
1748,Daniel,Yderfors,yderfors,SWE,Standard,-1.19,25.03,31.15,-68.42,1,-2.6
1749,Tommy,Lénberg,,SWE,Standard,-1.2,24.74,30.83,-67.74,2,-2.64
1750,Matilda,Sundqvist,,SWE,Standard,-1.21,14.4,18.55,-41.24,11,-2.65
1751,Michael,Isacson,,SWE,Standard,-1.21,24.77,30.87,-67.84,1,-2.65
1752,Sonny,Sjögren,,SWE,Standard,-1.21,23.34,29.17,-64.16,1,-2.65
1753,Ludvig,Wessén,,SWE,Standard,-1.23,23.74,29.67,-65.26,2,-2.68
1754,Björn,Arvidsson,,SWE,Standard,-1.23,23.41,29.27,-64.41,1,-2.69
1755,Jan,Sjölin,,SWE,Standard,-1.23,24.27,30.3,-66.63,1,-2.7
1756,William,Gjerulf,,SWE,Standard,-1.24,24.39,30.45,-66.96,2,-2.72
1757,Claudio,Hult,zorro,SWE,Standard,-1.24,24.98,31.16,-68.49,1,-2.72
1758,Elias,Janérus,,SWE,Standard,-1.25,23.32,29.19,-64.26,1,-2.73
1759,Daniel,Jakobsson,bbq,SWE,Standard,-1.25,24.09,30.11,-66.25,1,-2.74
1760,Johan,Mattsson,hefaistos,SWE,Standard,-1.25,24.67,30.8,-67.72,1,-2.74
1761,Anders,Landin,mpin,SWE,Standard,-1.27,15.48,19.91,-44.25,9,-2.79
1762,Daniel,Gulle,noob,SWE,Standard,-1.28,25.48,31.79,-69.91,1,-2.81
1763,Ronny,Bergström,bul38super,SWE,Standard,-1.29,17.97,22.89,-50.69,6,-2.82
1764,Heléne,Magnesten,,SWE,Standard,-1.3,17.02,21.76,-48.27,8,-2.84
1765,Mathias,Hedlund,mathias4223,SWE,Standard,-1.3,24.87,31.09,-68.41,1,-2.84
1766,Christian,Backman,,SWE,Standard,-1.31,23.86,29.9,-65.85,1,-2.86
1767,Håkan,Källgren,,SWE,Standard,-1.32,24.52,30.7,-67.58,1,-2.88
1768,Dennis,Hansson,,SWE,Standard,-1.32,25.2,31.5,-69.32,3,-2.88
1769,Mats,Salomonsson,matsihagen,SWE,Standard,-1.34,24.42,30.6,-67.37,1,-2.92
1770,Måns,Karlsson,karlsson,SWE,Standard,-1.34,24.31,30.47,-67.11,2,-2.93
1771,Ola,Pettersson,olapet1970,SWE,Standard,-1.36,20.09,25.48,-56.36,3,-2.97
1772,Jöran,Stålhane,,SWE,Standard,-1.37,25.42,31.82,-70.05,1,-2.99
1773,martin,cardell,martinc,SWE,Standard,-1.38,24.74,31.03,-68.36,1,-3.01
1774,Erik,Willner,eriwil,SWE,Standard,-1.38,24.09,30.27,-66.71,1,-3.02
1775,Carl,Delfin,,SWE,Standard,-1.39,25.42,31.85,-70.13,1,-3.04
1776,Olle,R,grasshopper,SWE,Standard,-1.39,20.6,26.12,-57.77,2,-3.04
1777,Alessandro,Montanari,luckyluke,SWE,Standard,-1.42,22.7,28.66,-63.27,1,-3.11
1778,Benjamin,Declanius,,SWE,Standard,-1.42,23.67,29.81,-65.77,5,-3.12
1779,Jonas,Andersson,sawgunner,SWE,Standard,-1.43,19.62,25.01,-55.41,5,-3.12
1780,Pelle,Nyquist,hulk,SWE,Standard,-1.43,21.03,26.69,-59.03,2,-3.13
1781,Johan,Lundell,lundell,SWE,Standard,-1.44,24.37,30.66,-67.61,1,-3.14
1782,Tommy,Hellström,,SWE,Standard,-1.44,24.71,31.07,-68.5,2,-3.16
1783,Mika,Honkavuo,citizenx,SWE,Standard,-1.45,20.17,25.69,-56.91,5,-3.18
1784,Martin,Algotsson,,SWE,Standard,-1.47,24.93,31.36,-69.15,1,-3.21
1785,Jim,Lidman,jimbob33,SWE,Standard,-1.47,24.52,30.88,-68.12,1,-3.22
1786,Patrick,Jankovic,mousetrap,SWE,Standard,-1.47,25.24,31.75,-69.99,1,-3.23
1787,Robin,Dahlström,,SWE,Standard,-1.48,24.18,30.48,-67.27,1,-3.24
1788,Annika,Görmarker,nickan,SWE,Standard,-1.49,21.99,27.9,-61.71,4,-3.26
1789,HÅKAN,PAGELS,hakan,SWE,Standard,-1.49,23.44,29.63,-65.43,1,-3.26
1790,Richard W,Lundgren,,SWE,Standard,-1.5,23.06,29.18,-64.47,2,-3.28
1791,Malin,Paulsson,ratata,SWE,Standard,-1.53,22.75,28.85,-63.8,2,-3.34
1792,martin,gunnarsson,pontiac,SWE,Standard,-1.54,25.14,31.7,-69.95,1,-3.37
1793,oscar,veddevik,,SWE,Standard,-1.55,25.17,31.75,-70.07,2,-3.39
1794,Michael,Wehrend,wehrend,SWE,Standard,-1.55,24.49,30.94,-68.34,2,-3.39
1795,Johan,Dahlqvist,,SWE,Standard,-1.56,24.51,30.97,-68.39,1,-3.4
1796,Hafid,Forsal,hafid,SWE,Standard,-1.56,22.87,29.02,-64.2,1,-3.41
1797,Erik,Stjernlöf,starleaf,SWE,Standard,-1.56,24.54,31.02,-68.52,1,-3.43
1798,Kenneth,Abazaj,,SWE,Standard,-1.57,25.41,32.05,-70.75,1,-3.43
1799,Dan,Andersson,,SWE,Standard,-1.57,24.6,31.09,-68.67,2,-3.43
1800,David,Sernald,ivandanko,SWE,Standard,-1.57,22.38,28.45,-62.97,1,-3.43
1801,Mikael,Berglund,,SWE,Standard,-1.59,24.84,31.4,-69.37,2,-3.48
