division_rank,first_name,last_name,alias,region,division,conservative_rating,mu,sigma,ordinal,matches_played,percentage_of_best
634,Ronny,Lidman,,SWE,Production,9.2,23.7,17.23,-27.98,10,15.58
635,Fredrik,Petersson,,SWE,Production,9.18,24.61,18.33,-30.38,10,15.55
636,Jon,Essebro,jone,SWE,Production,9.18,25.16,18.99,-31.82,11,15.54
637,Jon,Norman,jonten,SWE,Production,9.17,22.99,16.42,-26.28,15,15.53
638,Alfredo,W,alfredo,SWE,Production,9.17,23.91,17.52,-28.66,9,15.52
639,Mikael,Sandberg,,SWE,Production,9.15,23.59,17.16,-27.89,8,15.49
640,Fredrik,Kihlgren,jofrki,SWE,Production,9.15,23.46,17.01,-27.56,12,15.49
641,Fredrik,Kjellman,,SWE,Production,9.14,22.32,15.67,-24.68,16,15.47
642,johan,lidström,steel,SWE,Production,9.11,22.51,15.93,-25.27,20,15.42
643,Amir,Mohammadi,,SWE,Production,9.1,23.93,17.62,-28.93,10,15.41
644,Johnny,Thörnquist,,SWE,Production,9.09,30.49,25.43,-45.79,5,15.4
645,Thomas,Nilsson,dubbelnisse,SWE,Production,9.09,24.95,18.85,-31.61,9,15.39
646,Johan,Åhman,,SWE,Production,9.08,23.43,17.05,-27.72,12,15.37
647,Andreas,Karlsson,,SWE,Production,9.07,21.48,14.75,-22.77,23,15.35
648,Anders,Lindfors,,SWE,Production,9.06,24.57,18.42,-30.7,9,15.34
649,Mattias,V,mavog,SWE,Production,9.06,25.57,19.62,-33.28,6,15.33
650,Daniel,Larsson,swedan,SWE,Production,9.06,23.86,17.59,-28.91,8,15.33
651,Stefan,Lannestedt,obelixx,SWE,Production,9.05,23.47,17.13,-27.93,16,15.32
652,Frank,Hammar,,SWE,Production,9.04,24.38,18.23,-30.31,10,15.3
653,Adam,Vikberg,,SWE,Production,9.04,27.2,21.58,-37.53,7,15.3
654,Jochum,Frisk,,SWE,Production,9.04,30.85,25.92,-46.91,3,15.3
655,Kenneth,Jonsson,kennta,SWE,Production,9.03,23.18,16.82,-27.26,10,15.29
656,Stefan,Grahn,,SWE,Production,9.03,23.54,17.24,-28.19,13,15.29
657,Gustav,Steneholm,gstene,SWE,Production,9.01,23.95,17.75,-29.3,10,15.26
658,William,Hagman,,SWE,Production,9.01,25.55,19.66,-33.42,9,15.25
659,Glenn,Johansson,harakin,SWE,Production,8.99,22.18,15.67,-24.82,14,15.23
660,Seamus,Redmond,,SWE,Production,8.96,24.2,18.11,-30.12,11,15.17
661,Dennis,Berner,4300,SWE,Production,8.95,24.06,17.96,-29.81,10,15.15
662,Alexander,Nordenswan,,SWE,Production,8.95,22.76,16.41,-26.48,12,15.14
663,Thomas,Nygren,gutta1,SWE,Production,8.94,24.2,18.14,-30.21,10,15.13
664,Jakob,Säll,jacke,SWE,Production,8.93,25.67,19.9,-34.01,6,15.11
665,Johan,Lind,,SWE,Production,8.93,24.05,17.97,-29.87,8,15.11
666,Daniel,Routovaara,,SWE,Production,8.93,23.97,17.88,-29.66,15,15.11
667,Simon,Fant,,SWE,Production,8.9,24.66,18.72,-31.51,9,15.07
668,Erik,Kinnunen,,SWE,Production,8.9,25.64,19.89,-34.03,6,15.07
669,Björn,Schedwin,,SWE,Production,8.9,24.22,18.2,-30.39,10,15.06
670,Johan,Önnesjö,swampen,SWE,Production,8.9,24.04,18.0,-29.96,12,15.06
671,Peter,Olsson,peterorsa,SWE,Production,8.89,24.06,18.02,-30.01,12,15.05
672,Claes,Kjellin,ckm,SWE,Production,8.89,21.3,14.75,-22.96,20,15.04
673,Pontus,Thelander,shooterpt,SWE,Production,8.88,24.23,18.25,-30.51,8,15.03
674,Fredrik,Funseth,funtan,SWE,Production,8.87,24.03,18.01,-29.99,11,15.02
675,Torkel,Persson,mrdae,SWE,Production,8.86,23.99,17.97,-29.93,11,15.0
676,Jonas,Nilsson,sideburns,SWE,Production,8.86,19.65,12.82,-18.82,31,15.0
677,Sofie,Lundin,chexet,SWE,Production,8.86,24.95,19.12,-32.42,7,15.0
678,Tommy,G,soe,SWE,Production,8.82,24.71,18.88,-31.94,8,14.93
679,Henrik,Sjöström,,SWE,Production,8.81,22.02,15.7,-25.07,15,14.91
680,Christopher,Tångerby,,SWE,Production,8.8,23.48,17.45,-28.87,9,14.89
681,Tomas,Hallin,,SWE,Production,8.8,23.85,17.88,-29.79,8,14.89
682,Sam,Garpensund,,SWE,Production,8.79,24.83,19.06,-32.36,11,14.87
683,Måns,Karlsson,karlsson,SWE,Production,8.77,25.62,20.01,-34.41,6,14.86
684,Arnold,Holmqvist,arnh,SWE,Production,8.77,24.42,18.6,-31.39,7,14.84
685,Victor,Svensson,,SWE,Production,8.76,26.54,21.12,-36.83,10,14.84
686,Alexander,Bergsten Kruse,bk08,SWE,Production,8.75,23.92,18.02,-30.13,11,14.82
687,Fredrik,Willehadson,,SWE,Production,8.75,24.45,18.65,-31.5,8,14.82
688,Joel,Larsson,,SWE,Production,8.75,24.62,18.85,-31.94,7,14.81
689,Johan,Kron,breakfree,SWE,Production,8.74,24.95,19.26,-32.82,9,14.81
690,Richard,Lindkvist,,SWE,Production,8.74,23.41,17.44,-28.89,13,14.8
691,Daniel,Höglund,,SWE,Production,8.74,24.06,18.21,-30.57,9,14.79
692,Florian,Larsson,florian,SWE,Production,8.73,24.84,19.14,-32.59,7,14.77
693,Pether,Björk,,SWE,Production,8.73,24.12,18.29,-30.76,10,14.77
694,Fredrik,Rudolphi,,SWE,Production,8.72,23.3,17.32,-28.67,11,14.76
695,Mats,Wiman,wiman,SWE,Production,8.71,23.51,17.59,-29.25,13,14.74
696,Thomas,Sjunnesson,tangoseven,SWE,Production,8.7,22.37,16.25,-26.38,13,14.72
697,Ola,NotKnown,olas,SWE,Production,8.69,28.63,23.69,-42.43,5,14.72
698,Jonas,Kalldert,kalldert,SWE,Production,8.69,23.92,18.1,-30.38,9,14.71
699,Mats,Nyman,,SWE,Production,8.68,21.41,15.12,-23.95,20,14.7
700,Fredrik,Segerlund,,SWE,Production,8.67,23.92,18.12,-30.43,10,14.68
701,Stellan,Forthmeijer,,SWE,Production,8.66,23.42,17.54,-29.21,26,14.66
702,Andreas,Göthager,agoth,SWE,Production,8.65,27.45,22.33,-39.55,11,14.65
703,Bengt,Dahl,,SWE,Production,8.65,23.04,17.09,-28.24,11,14.65
704,Johan,Lundgren,,SWE,Production,8.65,23.98,18.22,-30.67,7,14.64
705,Ralf,Olofsson,,SWE,Production,8.63,28.21,23.26,-41.57,6,14.61
706,Johan,Blomster,blomster,SWE,Production,8.62,24.25,18.57,-31.47,7,14.59
707,Simon,Runnvik,,SWE,Production,8.62,24.85,19.29,-33.01,6,14.59
708,Micke,Olander,lander,SWE,Production,8.61,25.73,20.34,-35.29,5,14.58
709,Henrik,Hellman,houke,SWE,Production,8.61,24.75,19.18,-32.79,10,14.58
710,Daniel,Härelind,backbreaker,SWE,Production,8.61,22.42,16.42,-26.83,14,14.57
711,Filip,Ronkainen,,SWE,Production,8.6,25.6,20.21,-35.01,9,14.56
712,Dan,Tiger,,SWE,Production,8.58,24.24,18.6,-31.56,11,14.53
713,Johnny,Augustine,,SWE,Production,8.58,22.91,17.04,-28.19,11,14.52
714,Daniel,Freij,fr3ij,SWE,Production,8.57,24.81,19.3,-33.09,10,14.51
715,Håkan,Härdne,hwk,SWE,Production,8.57,24.9,19.41,-33.32,9,14.51
716,Martin,V,cman,SWE,Production,8.56,25.22,19.8,-34.17,6,14.49
717,Fredrik,Jonsson,,SWE,Production,8.54,23.88,18.23,-30.81,11,14.46
718,Erik,Hammarström,erikh82,SWE,Production,8.54,23.25,17.48,-29.18,9,14.46
719,micke,wessman,bigflash,SWE,Production,8.53,23.22,17.45,-29.13,13,14.45
720,Olle,Bergman,gorm,SWE,Production,8.53,24.23,18.66,-31.76,12,14.43
721,Erik,Tunestål,,SWE,Production,8.52,23.34,17.6,-29.48,11,14.43
722,Anders,Engstrand,aed,SWE,Production,8.51,23.63,17.97,-30.27,14,14.4
723,Ann,Harding,,SWE,Production,8.49,24.92,19.52,-33.64,17,14.38
724,Carl,Astner,,SWE,Production,8.49,23.92,18.34,-31.1,7,14.37
725,Joakim,Bossner,bossner,SWE,Production,8.47,21.73,15.75,-25.52,14,14.34
726,Anders,R. (#1386),,SWE,Production,8.46,23.76,18.18,-30.77,8,14.32
727,Robert,Bengtsson,,SWE,Production,8.46,24.45,19.0,-32.55,8,14.32
728,Tomas,Hedström,mrhedan,SWE,Production,8.45,21.81,15.87,-25.8,19,14.31
729,Marcus,Lindell,,SWE,Production,8.43,24.88,19.55,-33.77,9,14.26
730,Johan,Johansson,bumpa,SWE,Production,8.39,23.83,18.35,-31.22,14,14.2
731,Johan,Larsson,larxxon,SWE,Production,8.39,22.81,17.14,-28.61,13,14.2
732,Alexander,Sjöberg,,SWE,Production,8.39,22.44,16.69,-27.64,15,14.2
733,John,Johansson,,SWE,Production,8.38,24.31,18.93,-32.48,12,14.19
734,Martin,Schaefer,,SWE,Production,8.36,23.47,17.95,-30.38,10,14.15
735,Carl,Körlof,,SWE,Production,8.36,24.57,19.26,-33.22,9,14.15
736,Christoffer,Olsson,redibo,SWE,Production,8.36,23.7,18.22,-30.98,13,14.15
737,John JM,Prpic,josen,SWE,Production,8.34,23.51,18.02,-30.54,12,14.13
738,peder,svedsten,,SWE,Production,8.33,23.46,17.98,-30.48,10,14.1
739,jakob,hansson,,SWE,Production,8.31,24.99,19.82,-34.48,9,14.07
740,Martin,Arildsson,,SWE,Production,8.3,23.26,17.78,-30.06,11,14.06
741,Karl-Johan,Kördel,mrblade,SWE,Production,8.3,24.12,18.79,-32.26,10,14.05
742,Martin,Håkansson,hakansson,SWE,Production,8.27,25.52,20.49,-35.96,5,14.0
743,Christofer,B,jcb,SWE,Production,8.26,25.68,20.7,-36.42,6,13.99
744,Christopher,Lundberg,,SWE,Production,8.26,24.24,18.99,-32.72,10,13.99
745,Jonathan,Hansen,,SWE,Production,8.26,23.0,17.51,-29.54,13,13.98
746,Anders,Magnevall,,SWE,Production,8.24,24.63,19.49,-33.82,7,13.94
747,Mathias,Hansen,,SWE,Production,8.22,22.27,16.69,-27.79,11,13.92
748,Johan,Bengtsson,jwb,SWE,Production,8.22,22.02,16.4,-27.18,15,13.92
749,Pierre,Andersson,,SWE,Production,8.22,25.67,20.73,-36.53,8,13.92
750,Henrik,Knutsson,,SWE,Production,8.22,21.39,15.66,-25.57,12,13.91
751,Anders,Rudén,arras,SWE,Production,8.21,22.25,16.68,-27.79,14,13.9
752,Kev,Norman,kevno,SWE,Production,8.21,25.11,20.08,-35.13,7,13.9
753,Daniel,Ying,,SWE,Production,8.2,24.33,19.16,-33.14,8,13.89
754,Emil,Larsson,,SWE,Production,8.19,24.66,19.57,-34.04,6,13.87
755,Janne,Räisänen,,SWE,Production,8.18,24.62,19.53,-33.98,6,13.85
756,Per,Ekelund,,SWE,Production,8.18,22.39,16.89,-28.27,12,13.85
757,Mika,Eskelinen,,SWE,Production,8.18,24.66,19.59,-34.1,8,13.85
758,Lisabet,Landgren,,SWE,Production,8.18,19.82,13.84,-21.69,22,13.85
759,Olle,Aranäs,olar,SWE,Production,8.17,22.37,16.87,-28.24,11,13.83
760,Calle,Rettne,caller,SWE,Production,8.17,25.7,20.83,-36.79,10,13.83
761,Carl-Johan,Swahn,,SWE,Production,8.16,22.38,16.9,-28.31,14,13.81
762,Tony,Köhrsen,,SWE,Production,8.15,20.92,15.18,-24.62,14,13.79
763,Sami,Jäämuru,,SWE,Production,8.13,25.1,20.16,-35.37,7,13.77
764,Izabell,P,,SWE,Production,8.13,24.94,19.98,-35.0,8,13.76
765,Carl-Johan,Larsson,,SWE,Production,8.13,22.14,16.66,-27.82,11,13.76
766,Max,Andersson,maxan,SWE,Production,8.12,24.51,19.47,-33.91,10,13.75
767,Magnus,Jönsson,,SWE,Production,8.12,24.91,19.96,-34.97,6,13.74
768,Mikael,Nilsson,,SWE,Production,8.08,24.13,19.07,-33.09,7,13.67
769,Joseph,Baroshe,,SWE,Production,8.08,23.67,18.53,-31.92,9,13.67
770,Antonio,Stadigh,antis,SWE,Production,8.05,24.94,20.07,-35.28,7,13.63
771,Jonas,Ahlenius,joahlenius,SWE,Production,8.04,25.79,21.08,-37.46,9,13.62
772,Linus,Kvarnhammar,,SWE,Production,8.04,24.69,19.79,-34.67,5,13.61
773,Mikael,Karlsson,femte,SWE,Production,8.03,24.78,19.9,-34.92,11,13.6
774,Daniel,Bergh,danberne,SWE,Production,8.03,24.09,19.07,-33.14,7,13.6
775,Mattias,Wallander,oden,SWE,Production,8.03,25.43,20.67,-36.59,7,13.6
776,John,Kleyer,,SWE,Production,8.02,23.05,17.86,-30.51,14,13.59
777,Jack,The Ripper,ripper,SWE,Production,8.01,24.36,19.42,-33.91,7,13.57
778,Stefan,Vålberg,valberg,SWE,Production,7.99,23.41,18.32,-31.55,10,13.53
779,Petra,Sönnert,psonnert,SWE,Production,7.99,23.4,18.31,-31.52,14,13.53
780,Richard,Lidén,,SWE,Production,7.97,24.31,19.42,-33.94,11,13.5
781,Tomas,Persson,,SWE,Production,7.96,23.63,18.62,-32.23,11,13.48
782,Joakim,Sjöberg,joalex,SWE,Production,7.96,24.36,19.48,-34.09,16,13.48
783,Niklas,A,,SWE,Production,7.96,24.7,19.89,-34.98,7,13.47
784,Tarmo,Kopakka,,SWE,Production,7.96,28.86,24.84,-45.67,6,13.47
785,Sofie,Sunesson,,SWE,Production,7.95,22.61,17.42,-29.65,21,13.46
786,Victor,Jörnung,,SWE,Production,7.93,23.62,18.65,-32.32,10,13.43
787,Sam,sund,gsam,SWE,Production,7.9,24.87,20.17,-35.63,6,13.37
788,Anders,Eriksson,ame,SWE,Production,7.88,25.23,20.61,-36.61,6,13.34
789,Fredrik,Gustafsson,fredrikgustaf,SWE,Production,7.88,24.27,19.48,-34.16,8,13.33
790,Erik,Stjernlöf,starloef,SWE,Production,7.86,29.81,26.08,-48.42,5,13.31
791,Carl,Lundström,,SWE,Production,7.86,22.91,17.89,-30.75,9,13.3
792,Johan,Carlsson,conza,SWE,Production,7.85,24.3,19.54,-34.32,9,13.29
793,Joakim,Carmesten,jullethecrow,SWE,Production,7.84,23.86,19.03,-33.24,14,13.28
794,Peter,Blomqvist,pbq,SWE,Production,7.83,24.25,19.51,-34.29,8,13.25
795,Gabriel,Popov,flamman,SWE,Production,7.83,22.74,17.72,-30.43,18,13.25
796,Jan Åke,Fonnaland,farbrorstark,SWE,Production,7.82,25.24,20.69,-36.84,7,13.24
797,Anders,Baer,,SWE,Production,7.81,25.49,21.0,-37.52,7,13.22
798,Robert,Jemdahl,redrob,SWE,Production,7.81,22.81,17.83,-30.67,11,13.22
799,Anders,Hasslinger,,SWE,Production,7.8,22.4,17.35,-29.64,10,13.2
800,Christofer,Björkvall,jcb,SWE,Production,7.78,25.15,20.64,-36.76,7,13.17
801,Anders,Thustrup,abthustrup,SWE,Production,7.78,22.86,17.93,-30.92,7,13.16
802,Olle,R,grasshopper,SWE,Production,7.77,24.09,19.39,-34.09,7,13.15
803,Fredrik,Andersson,krueger,SWE,Production,7.76,21.96,16.86,-28.63,13,13.14
804,Michael,Matèrn,,SWE,Production,7.75,23.24,18.4,-31.97,8,13.13
805,Maria,Assenhöj,,SWE,Production,7.74,25.21,20.76,-37.07,6,13.11
806,Linnéa,Berg,,SWE,Production,7.72,24.77,20.26,-36.0,8,13.08
807,Jens,Vörman,,SWE,Production,7.72,24.78,20.28,-36.05,7,13.06
808,Mathias,Holmgren,,SWE,Production,7.71,23.69,18.99,-33.29,9,13.05
809,Jonas,Lindegren,,SWE,Production,7.7,23.74,19.05,-33.41,12,13.04
810,Andreas,Johanson,,SWE,Production,7.7,23.33,18.57,-32.39,13,13.04
811,Stefan,Hög,stif2000,SWE,Production,7.7,23.65,18.95,-33.21,9,13.03
812,Gustav,Malmqvist,sludaente,SWE,Production,7.69,25.87,21.61,-38.95,4,13.02
813,Pontus,Forsling Ingvarsson,pappawick,SWE,Production,7.68,24.55,20.05,-35.59,7,13.0
814,Mathias,Nilsson,,SWE,Production,7.67,21.1,15.95,-26.76,15,12.99
815,Linus,Wolter,linusw,SWE,Production,7.67,24.36,19.83,-35.14,7,12.98
816,Tommy,Jarmuszewski,tuppa,SWE,Production,7.66,23.57,18.9,-33.13,12,12.98
817,Mattias,Karlsson,327karlsson,SWE,Production,7.66,24.47,19.97,-35.45,9,12.97
818,Nicklas,Ringqvist,,SWE,Production,7.66,23.98,19.39,-34.19,9,12.97
819,Andreas,Granberg,roadrunner,SWE,Production,7.65,29.16,25.56,-47.52,4,12.95
820,Erik,Götblad,,SWE,Production,7.64,22.7,17.89,-30.96,11,12.94
821,Tomas,Linvall,,SWE,Production,7.64,23.51,18.85,-33.04,8,12.94
822,Freda,Peterson,,SWE,Production,7.6,23.17,18.5,-32.33,12,12.87
823,Erik,Källman,psycho8141,SWE,Production,7.59,24.32,19.88,-35.31,11,12.85
824,Robert,Hansson,robban,SWE,Production,7.58,22.81,18.1,-31.48,11,12.82
825,Fredrik,Abrahamsson,abra,SWE,Production,7.57,24.06,19.59,-34.72,10,12.81
826,Per-Erik,Myrstrand,,SWE,Production,7.57,24.97,20.67,-37.05,9,12.81
827,Albert,Söderberg,,SWE,Production,7.56,23.65,19.12,-33.7,10,12.8
828,Magne,Ullenius,,SWE,Production,7.56,24.14,19.71,-34.98,8,12.79
829,Gordon,Ahlberg,,SWE,Production,7.55,24.47,20.1,-35.83,7,12.79
830,Johan,Karlsson,,SWE,Production,7.55,23.84,19.36,-34.23,9,12.78
831,Sebastian,Karlsson,,SWE,Production,7.54,24.85,20.57,-36.87,5,12.76
832,Peter,Åberg,peter,SWE,Production,7.53,26.08,22.05,-40.06,9,12.74
833,Jacob,Henriksson,h2o,SWE,Production,7.53,23.37,18.82,-33.1,8,12.74
834,Lars,Gullers,,SWE,Production,7.53,23.53,19.01,-33.51,8,12.74
835,Kev,NotKnown,kevno,SWE,Production,7.52,24.53,20.21,-36.1,7,12.74
836,Tommy,Grönberg,,SWE,Production,7.52,23.21,18.65,-32.73,11,12.73
837,Adrian,H,,SWE,Production,7.52,25.7,21.6,-39.12,5,12.72
838,Joel,Herzwall,,SWE,Production,7.51,26.44,22.49,-41.02,4,12.72
839,Jan,Karlsson,,SWE,Production,7.51,23.84,19.4,-34.37,7,12.72
840,Joel,Lindström,,SWE,Production,7.5,25.09,20.9,-37.61,7,12.69
841,Jens,Sandberg,,SWE,Production,7.49,31.25,28.23,-53.44,2,12.68
842,Jonas,Åström,,SWE,Production,7.49,23.65,19.2,-33.96,9,12.68
843,Tobias,Hårdén,,SWE,Production,7.49,20.8,15.82,-26.65,14,12.67
844,Andreas,Säkki,,SWE,Production,7.48,24.4,20.11,-35.92,6,12.66
845,Björn,Sjöberg,bjorns,SWE,Production,7.44,25.06,20.94,-37.76,9,12.59
846,Robert,Hult,,SWE,Production,7.4,23.07,18.62,-32.78,9,12.53
847,Samuel,Sjöberg,,SWE,Production,7.4,23.51,19.14,-33.92,8,12.52
848,Victor,Hahn,arza,SWE,Production,7.39,19.87,14.83,-24.61,20,12.52
849,Karin,Wiklund,,SWE,Production,7.36,22.06,17.46,-30.32,17,12.46
850,Ida,Sturk,,SWE,Production,7.36,23.05,18.65,-32.89,10,12.46
851,Anders,Åkesson,brian72,SWE,Production,7.35,21.03,16.26,-27.75,14,12.44
852,Robin,Danielsson,,SWE,Production,7.33,25.2,21.23,-38.49,7,12.42
853,Tobias,Wolfram,wolf93,SWE,Production,7.33,22.6,18.13,-31.81,10,12.42
854,Elias,Resenberg,,SWE,Production,7.32,23.0,18.62,-32.88,8,12.39
855,Sim,Jon,,SWE,Production,7.3,24.55,20.5,-36.95,7,12.35
856,Patrik,Wahren,wahren,SWE,Production,7.3,24.32,20.23,-36.37,6,12.35
857,Mats,Ekeberg,,SWE,Production,7.3,23.56,19.32,-34.41,15,12.35
858,Johan,Andersson,dykarjohan,SWE,Production,7.29,24.3,20.2,-36.31,8,12.35
859,Niklas,Alkevik,,SWE,Production,7.29,24.49,20.44,-36.83,10,12.34
860,Bengt-Ole,Hamilton,freixenet,SWE,Production,7.28,21.87,17.34,-30.14,15,12.33
861,Martin,Smedå,,SWE,Production,7.26,22.1,17.63,-30.78,11,12.3
862,Bengt,Siverling,,SWE,Production,7.26,18.82,13.73,-22.38,28,12.29
863,Marcus,Östling,,SWE,Production,7.26,24.52,20.51,-37.01,10,12.29
864,Ulf,Möller,,SWE,Production,7.24,23.93,19.83,-35.56,8,12.26
865,Ellis,Tica,tank,SWE,Production,7.24,24.04,19.97,-35.86,7,12.25
866,Sören,Gustavsson,,SWE,Production,7.22,20.86,16.22,-27.79,14,12.22
867,Anel,Muhic,anel,SWE,Production,7.21,23.3,19.11,-34.03,8,12.21
868,Mikael,Schelén,stmichael,SWE,Production,7.21,23.86,19.79,-35.51,17,12.2
869,Linus,Waara,waara,SWE,Production,7.19,24.62,20.7,-37.49,7,12.18
870,Erika,Quist,,SWE,Production,7.19,17.84,12.65,-20.12,29,12.17
871,Adam,L,,SWE,Production,7.19,21.66,17.2,-29.94,12,12.17
872,Peter,Lundqvist,lunkan,SWE,Production,7.17,25.09,21.3,-38.79,7,12.14
873,Azir,Butt,azir,SWE,Production,7.17,23.57,19.49,-34.89,13,12.13
874,Sandra,Lindblom,,SWE,Production,7.16,21.06,16.52,-28.5,16,12.12
875,Björn,Dahlberg,bamse72,SWE,Production,7.16,23.52,19.44,-34.81,7,12.12
876,Olle,Lindkvist,,SWE,Production,7.15,24.24,20.3,-36.67,7,12.11
877,Fredrik,Asklund,,SWE,Production,7.14,25.49,21.8,-39.9,6,12.1
878,Michael,Roos,mike2alfa,SWE,Production,7.14,24.57,20.72,-37.58,7,12.08
879,Jari,Miettinen,jamin,SWE,Production,7.13,23.61,19.57,-35.11,8,12.08
880,Terry,L,wei,SWE,Production,7.13,25.55,21.88,-40.1,5,12.08
881,Tobias,Duse,eagel,SWE,Production,7.12,24.02,20.08,-36.21,8,12.06
882,Oscar,Lindqvist,dumle,SWE,Production,7.11,24.85,21.08,-38.39,10,12.04
883,Jörgen,Karlfors,xfive,SWE,Production,7.11,24.89,21.14,-38.52,8,12.03
884,Per-Anders,Örnehult,paole,SWE,Production,7.1,24.01,20.09,-36.26,10,12.03
885,Erik,Jerilgård,,SWE,Production,7.1,24.61,20.8,-37.79,6,12.02
886,Marcus,Frisk,gunandrun,SWE,Production,7.08,25.11,21.43,-39.16,5,11.99
887,Jovencio III,Mayor,,SWE,Production,7.07,25.06,21.38,-39.06,6,11.97
888,Carolina,Nordin,,SWE,Production,7.07,24.68,20.92,-38.08,9,11.97
889,Torbjörn,Ytterholm,,SWE,Production,7.07,23.6,19.64,-35.33,8,11.96
890,martin,gunnarsson,pontiac,SWE,Production,7.06,23.78,19.86,-35.81,20,11.96
891,Johan,P,cephyr,SWE,Production,7.06,22.3,18.11,-32.03,8,11.95
892,Daniel,Fili,,SWE,Production,7.06,24.85,21.14,-38.57,6,11.95
893,Lars,Olsson,,SWE,Production,7.05,21.63,17.32,-30.34,13,11.94
894,Örjan,Lundberg,iceman74,SWE,Production,7.05,23.91,20.03,-36.19,12,11.93
895,Henrik,Blondell,,SWE,Production,7.05,24.95,21.27,-38.86,7,11.93
896,Carl-Johan,E,,SWE,Production,7.05,25.17,21.53,-39.43,5,11.93
897,Filip,Östman,,SWE,Production,7.03,22.72,18.64,-33.2,11,11.9
898,Michael,Larsson,esko,SWE,Production,7.03,27.03,23.77,-44.28,3,11.9
899,Johan,Reispass,rejjan,SWE,Production,7.02,31.59,29.19,-55.99,1,11.88
900,Peter,Burnert,peter1500,SWE,Production,7.01,25.94,22.49,-41.54,9,11.86
901,Filip,Åhrberg,,SWE,Production,6.99,24.6,20.93,-38.18,9,11.83
902,Tommi,Vuolevi,bollis,SWE,Production,6.99,24.5,20.8,-37.92,9,11.83
903,Jesper,Jennerholm,,SWE,Production,6.98,24.35,20.65,-37.58,8,11.82
904,Linnea,Persson,linnie,SWE,Production,6.98,20.15,15.65,-26.8,18,11.81
905,Magnus,Andersson,,SWE,Production,6.97,21.65,17.45,-30.69,13,11.8
906,John,Bauer,,SWE,Production,6.96,21.73,17.55,-30.93,10,11.78
907,Moa,Hvass,,SWE,Production,6.96,18.88,14.17,-23.62,18,11.78
908,Mattias,Rundqvist,,SWE,Production,6.94,24.87,21.3,-39.04,5,11.75
909,Tuomas,Koli,,SWE,Production,6.94,29.44,26.73,-50.76,7,11.75
910,Weine,Samuelsson,wesa,SWE,Production,6.94,24.34,20.67,-37.69,11,11.74
911,Ingemar,Lundgren,torshammare,SWE,Production,6.9,22.23,18.22,-32.43,8,11.68
912,Claes,Nyberg,kalops,SWE,Production,6.89,23.07,19.22,-34.58,7,11.67
913,Roger,Åstrand,terminalvelocity,SWE,Production,6.89,22.63,18.7,-33.48,9,11.67
914,Jimmie,Adlersson,,SWE,Production,6.89,22.86,18.98,-34.07,8,11.66
915,Johan,Westborg,thaz,SWE,Production,6.87,22.19,18.2,-32.4,12,11.63
916,Fredrik,NoName,dockan,SWE,Production,6.87,24.71,21.19,-38.87,7,11.63
917,Oscar,Krook,platemate,SWE,Production,6.87,24.44,20.88,-38.2,6,11.63
918,Markus,Jonsson,,SWE,Production,6.85,23.76,20.1,-36.53,7,11.6
919,Ulf,Åström,,SWE,Production,6.85,21.31,17.18,-30.23,14,11.59
920,Chris,Klug,,SWE,Production,6.83,25.87,22.62,-41.98,7,11.57
921,Christer,Back,40sw,SWE,Production,6.83,24.49,20.98,-38.46,6,11.56
922,Jonathan,Krüger,,SWE,Production,6.83,23.6,19.93,-36.19,9,11.56
923,Torbjörn,Andersson,,SWE,Production,6.81,24.98,21.59,-39.78,5,11.54
924,Tony,Johansson,,SWE,Production,6.81,23.78,20.17,-36.74,8,11.52
925,Simon,Gergi,,SWE,Production,6.79,25.65,22.4,-41.55,6,11.5
926,Jonas,Lindström,jonlin721,SWE,Production,6.79,25.52,22.25,-41.23,4,11.5
927,Dragan,Simic,,SWE,Production,6.79,22.23,18.35,-32.83,8,11.49
928,Ove,Damberg,,SWE,Production,6.79,21.63,17.64,-31.29,15,11.49
929,Ulf,Nilsson,,SWE,Production,6.75,24.56,21.16,-38.91,5,11.43
930,Alexander,Runesson,,SWE,Production,6.75,23.79,20.24,-36.93,9,11.43
931,Viktor,Laszlo,viktor,SWE,Production,6.74,25.57,22.36,-41.52,6,11.42
932,Linus,Nilsson,,SWE,Production,6.74,22.56,18.8,-33.83,11,11.41
933,Stefan,Hägg,,SWE,Production,6.74,25.13,21.85,-40.43,6,11.41
934,Jerry,Pettersson,laerkkan,SWE,Production,6.73,23.41,19.82,-36.04,6,11.39
935,Tobias,Andersson,tobias,SWE,Production,6.71,19.15,14.78,-25.18,17,11.36
936,Pär,Iwers,iwers,SWE,Production,6.71,25.83,22.71,-42.31,4,11.36
937,Thomas,Bengtsson,thomasb,SWE,Production,6.7,24.43,21.07,-38.77,7,11.34
938,Elwyn,Revelj,elya1199,SWE,Production,6.69,20.62,16.55,-29.03,13,11.33
939,Peter,Af Geijerstam,,SWE,Production,6.69,22.94,19.31,-35.0,8,11.32
940,Niklas,Halvordsson,,SWE,Production,6.68,23.66,20.18,-36.88,7,11.3
941,Fredrik,Brodin,,SWE,Production,6.67,23.81,20.36,-37.28,7,11.29
942,Hans,Wallstedt,,SWE,Production,6.65,24.45,21.16,-39.02,10,11.25
943,Daniel,Petersson,,SWE,Production,6.65,23.37,19.88,-36.26,10,11.25
944,Roger,Olsson,rollson,SWE,Production,6.64,22.77,19.16,-34.72,9,11.24
945,Hanna,Grossmann,hvg,SWE,Production,6.63,24.68,21.45,-39.67,7,11.22
