division_rank,first_name,last_name,alias,region,division,conservative_rating,mu,sigma,ordinal,matches_played,percentage_of_best
848,Lars,Eriksson,stiltman,SWE,Open,0.34,24.66,28.89,-62.02,1,0.4
849,Magnus,Borgenstrand,bounty,SWE,Open,0.34,25.15,29.48,-63.29,1,0.39
850,Tomas,Schönfeldt,caballarius,SWE,Open,0.34,25.19,29.53,-63.4,7,0.39
851,Christoffer,Fagerback,crippen,SWE,Open,0.31,24.86,29.17,-62.65,1,0.36
852,Roland,Dahlman,roland,SWE,Open,0.29,25.04,29.41,-63.19,1,0.33
853,Miroslav,Matkovic,,SWE,Open,0.28,24.21,28.44,-61.11,2,0.32
854,Johan,Lundell,lundell,SWE,Open,0.27,23.84,28.01,-60.19,2,0.31
855,Christian,Bellhammar,,SWE,Open,0.26,24.02,28.23,-60.68,1,0.3
856,Richard,Ström,,SWE,Open,0.26,23.78,27.95,-60.07,1,0.3
857,Richard,Richthoff,,SWE,Open,0.24,24.69,29.05,-62.46,1,0.28
858,Erland,Gunnarsson,erland,SWE,Open,0.24,25.52,30.04,-64.59,3,0.28
859,Tommy,Olofsson,tuppa,SWE,Open,0.24,25.05,29.48,-63.39,1,0.28
860,Peter,Slättersjö,dumbswede,SWE,Open,0.24,25.05,29.48,-63.39,1,0.28
861,MURRE,,,SWE,Open,0.24,24.58,28.92,-62.19,1,0.28
862,Christian,Kronbäck,crillek,SWE,Open,0.24,24.17,28.43,-61.13,1,0.28
863,Martin,Hugoson,mahu,SWE,Open,0.24,24.66,29.02,-62.39,1,0.28
864,Erik,Jerilgård,,SWE,Open,0.23,22.99,27.05,-58.15,2,0.27
865,Jonas,Sköldberg,,SWE,Open,0.2,24.92,29.38,-63.21,1,0.23
866,Torbjörn,Holten,holten,SWE,Open,0.19,24.12,28.42,-61.16,2,0.23
867,Josef,Yousefian,joyo,SWE,Open,0.19,24.81,29.25,-62.94,1,0.22
868,Berner,NotKnown,bsbs,SWE,Open,0.19,24.73,29.16,-62.75,1,0.22
869,Gustav,Ohlson,,SWE,Open,0.18,24.69,29.13,-62.7,1,0.2
870,Mikael,Otter,,SWE,Open,0.17,25.0,29.5,-63.49,1,0.2
871,Tobias,Håkanson,tmt,SWE,Open,0.17,24.88,29.37,-63.22,2,0.19
872,Patrik,Fritzson,,SWE,Open,0.16,24.94,29.43,-63.36,7,0.19
873,Ola,Jakobson,,SWE,Open,0.16,24.47,28.89,-62.19,1,0.18
874,Henrik,Hero,cetre,SWE,Open,0.14,24.71,29.19,-62.86,1,0.16
875,Martin,Stavling,,SWE,Open,0.14,24.79,29.3,-63.1,1,0.16
876,Magnus,Nilsson,kylmange,SWE,Open,0.13,24.87,29.39,-63.31,1,0.15
877,Anders,Nilsson,,SWE,Open,0.13,25.14,29.72,-64.03,7,0.15
878,Benny,Wångelid,bennybojan,SWE,Open,0.12,23.3,27.54,-59.32,2,0.14
879,Max,Hartow,,SWE,Open,0.11,25.43,30.08,-64.82,1,0.13
880,Mattias,Melin,melin,SWE,Open,0.11,24.9,29.46,-63.48,1,0.12
881,Mateo,Manby,,SWE,Open,0.09,25.04,29.65,-63.9,1,0.1
882,Andreas,Nilsson,boyd,SWE,Open,0.08,23.84,28.24,-60.87,1,0.09
883,David,Ulfsbo,ulfsbo,SWE,Open,0.08,24.62,29.17,-62.88,2,0.09
884,Tomas,Carlsson,,SWE,Open,0.08,24.88,29.47,-63.54,1,0.09
885,Ola,Åberg,pistola,SWE,Open,0.07,24.85,29.44,-63.48,1,0.08
886,Ola,Stenudd,,SWE,Open,0.07,24.28,28.77,-62.02,1,0.08
887,Leif,Westermark,,SWE,Open,0.06,24.0,28.45,-61.34,3,0.06
888,Jens,Hasselholm,jzh,SWE,Open,0.05,25.19,29.88,-64.44,1,0.05
889,Tony,Köhrsen,,SWE,Open,0.03,24.85,29.49,-63.63,1,0.03
890,Patrik,Åström,,SWE,Open,0.03,24.79,29.43,-63.49,1,0.03
891,Anders,Gustafsson,,SWE,Open,0.01,25.28,30.03,-64.82,1,0.01
892,Jonnie,Johansson,bandog,SWE,Open,0.01,24.82,29.48,-63.62,1,0.01
893,Frank,Werf,,SWE,Open,-0.0,24.73,29.39,-63.44,1,-0.0
894,Peter,Blom,blom,SWE,Open,-0.02,24.75,29.42,-63.52,1,-0.02
895,Johnny,Augustine,augie1213,SWE,Open,-0.02,24.63,29.29,-63.23,1,-0.02
896,Sören,Franson,skullworks,SWE,Open,-0.03,24.7,29.39,-63.46,7,-0.04
897,Mikael,Olsson,ullsann,SWE,Open,-0.05,24.85,29.58,-63.89,1,-0.05
898,Johan,Grundin,johang,SWE,Open,-0.09,24.91,29.71,-64.21,1,-0.1
899,Per,Wiklander,lykantrop,SWE,Open,-0.09,24.9,29.69,-64.17,1,-0.1
900,Peter,Göransson,,SWE,Open,-0.09,23.29,27.77,-60.04,3,-0.1
901,Patrik,Dzoic,dojan,SWE,Open,-0.09,24.02,28.65,-61.93,1,-0.1
902,Fredrik,Jakobsson,frejak,SWE,Open,-0.09,25.15,29.99,-64.82,1,-0.11
903,Håkan,Pearson,hwk,SWE,Open,-0.1,24.52,29.25,-63.24,1,-0.12
904,Bengt,Frosteby,,SWE,Open,-0.11,24.6,29.36,-63.48,1,-0.13
905,Martin,Schaefer,mash,SWE,Open,-0.13,25.18,30.07,-65.03,1,-0.15
906,Leo,Sandström,leo1111111111111,SWE,Open,-0.13,24.09,28.78,-62.26,1,-0.15
907,Mats,Ahlqvist,matti,SWE,Open,-0.15,24.67,29.49,-63.8,1,-0.17
908,Therese,Bjurshagen,frubjurs,SWE,Open,-0.16,24.43,29.21,-63.21,1,-0.18
909,Anders,Hansson,hansson1977,SWE,Open,-0.16,25.07,29.98,-64.87,1,-0.19
910,Tess,Karke,,SWE,Open,-0.16,24.26,29.01,-62.78,1,-0.19
911,Daniel,Daskalopoulos,,SWE,Open,-0.17,24.91,29.79,-64.48,1,-0.2
912,Lisabet,Landgren,,SWE,Open,-0.19,24.63,29.48,-63.82,1,-0.22
913,Tony,Mañana,,SWE,Open,-0.21,17.0,20.45,-44.36,7,-0.25
914,Ulf,Stalklinga,svartvarg,SWE,Open,-0.22,24.17,28.98,-62.77,2,-0.25
915,Mats,Tunfalk,458socom,SWE,Open,-0.24,25.03,30.03,-65.05,1,-0.28
916,Carl-Erik,Werner,cw61,SWE,Open,-0.24,25.96,31.14,-67.45,3,-0.28
917,Gunnar,Sundström,jamten,SWE,Open,-0.24,24.94,29.93,-64.84,1,-0.28
918,Marcus,Rosengren,mediocre,SWE,Open,-0.25,23.08,27.72,-60.07,2,-0.29
919,Fredrik,Lundberg,borderterrier,SWE,Open,-0.25,24.65,29.59,-64.12,1,-0.29
920,Mattias,Nilsson,evilprincejohn,SWE,Open,-0.25,24.89,29.88,-64.74,1,-0.29
921,Tommy,Johansson,,SWE,Open,-0.26,24.54,29.46,-63.84,1,-0.3
922,Andreas,Eklöf,ekan,SWE,Open,-0.26,24.55,29.48,-63.89,1,-0.3
923,Joakim,Aronius,jkm,SWE,Open,-0.29,24.88,29.91,-64.84,1,-0.34
924,Andreas,Pettersson,freehanddimes,SWE,Open,-0.3,23.25,27.98,-60.69,2,-0.35
925,Per,Telg,ipscper,SWE,Open,-0.3,24.73,29.74,-64.5,1,-0.35
926,David,Carlgren,davcar,SWE,Open,-0.32,24.55,29.55,-64.1,1,-0.37
927,Gerry,Strandberg,gerry66,SWE,Open,-0.32,24.48,29.47,-63.94,1,-0.37
928,Karl,Friberg,friberg,SWE,Open,-0.32,25.03,30.12,-65.34,3,-0.37
929,Urban,NotKnown,ubeksd,SWE,Open,-0.34,24.52,29.54,-64.09,1,-0.39
930,Martin,Sellberg,martin308win,SWE,Open,-0.34,24.42,29.42,-63.84,1,-0.39
931,Rickard,Benedetti,,SWE,Open,-0.36,24.73,29.81,-64.7,1,-0.41
932,Fredrik,Ferdinandsson,ferdi76,SWE,Open,-0.36,24.19,29.17,-63.33,1,-0.42
933,Mats,Wiman,wiman,SWE,Open,-0.36,24.12,29.08,-63.14,1,-0.42
934,Per-Arne,Svensson,caliber,SWE,Open,-0.37,24.12,29.1,-63.19,1,-0.43
935,Björn,Arvidsson,,SWE,Open,-0.37,23.94,28.89,-62.74,1,-0.43
936,Jonas,Drott,,SWE,Open,-0.39,24.19,29.19,-63.4,1,-0.45
937,Mats,Nordberg,matsn,SWE,Open,-0.41,25.52,30.81,-66.92,3,-0.48
938,Danne,Walker,,SWE,Open,-0.42,24.62,29.74,-64.61,2,-0.48
939,Conny,Chow,konta,SWE,Open,-0.46,24.43,29.58,-64.31,1,-0.53
940,Joakim,Sjöberg,joalex,SWE,Open,-0.48,24.79,30.03,-65.29,1,-0.56
941,P-O,Andersson,mossberg,SWE,Open,-0.48,24.36,29.51,-64.18,1,-0.56
942,Alexander,Ljungberg,,SWE,Open,-0.49,24.59,29.81,-64.82,1,-0.57
943,Tobias,Asplind,aspen,SWE,Open,-0.5,28.86,34.88,-75.78,1,-0.58
944,Fredrik,Klys,,SWE,Open,-0.51,25.02,30.34,-66.0,3,-0.59
945,Erik,Norbäck,goat,SWE,Open,-0.53,24.8,30.1,-65.49,1,-0.61
946,Johan,Spånbo,johas1,SWE,Open,-0.53,24.75,30.04,-65.38,1,-0.62
947,Kent,Unknown,kand,SWE,Open,-0.55,24.52,29.78,-64.82,1,-0.63
948,Mathias,Wattenström,mawa,SWE,Open,-0.57,25.12,30.52,-66.44,1,-0.66
949,Johannes,Lundberg,,SWE,Open,-0.57,24.92,30.29,-65.94,1,-0.66
950,Peter,Hakestam,resistent,SWE,Open,-0.57,25.12,30.52,-66.45,6,-0.66
951,Fredrik,Tyden,,SWE,Open,-0.58,22.87,27.86,-60.72,1,-0.67
952,Gabi,Georgis,gabi,SWE,Open,-0.58,22.34,27.23,-59.35,2,-0.67
953,Fredrik,Svensson,beard,SWE,Open,-0.59,24.88,30.25,-65.88,1,-0.68
954,Camille,Obeid,translator1,SWE,Open,-0.6,24.41,29.71,-64.73,2,-0.69
955,Jan-Erik,Björkdahl,,SWE,Open,-0.6,23.16,28.23,-61.54,1,-0.7
956,Rickard,Petterson,,SWE,Open,-0.69,23.42,28.65,-62.52,1,-0.8
957,Tord,Sundqvist,fargo,SWE,Open,-0.69,24.51,29.94,-65.3,3,-0.8
958,Marina,Isacsson,,SWE,Open,-0.7,23.67,28.95,-63.18,1,-0.81
959,Roger,Nordström,,SWE,Open,-0.76,24.81,30.38,-66.32,1,-0.88
960,Sascha,Schlüter,,SWE,Open,-0.77,19.03,23.53,-51.55,4,-0.89
961,David,Lindgren,,SWE,Open,-0.78,24.44,29.96,-65.44,1,-0.9
962,Henrik,Sjöholm,,SWE,Open,-0.78,23.3,28.61,-62.54,1,-0.91
963,Jonas,Hansson,,SWE,Open,-0.79,24.79,30.4,-66.41,1,-0.92
964,Pontus,Johansson,pontushbg,SWE,Open,-0.8,23.58,28.97,-63.33,1,-0.92
965,Rune,Gulbrandsen,dozer,SWE,Open,-0.8,24.03,29.51,-64.5,3,-0.93
966,Mathias,Pettersson,,SWE,Open,-0.82,24.69,30.32,-66.27,6,-0.95
967,Christer,Back,40sw,SWE,Open,-0.83,24.83,30.48,-66.62,6,-0.95
968,Magnus,Lundbeck,suvarb,SWE,Open,-0.83,24.41,29.98,-65.53,3,-0.96
969,Björn,Blomstedt,dotz,SWE,Open,-0.85,22.98,28.31,-61.95,1,-0.98
970,Nicklas,Eriksen,,SWE,Open,-0.86,24.22,29.8,-65.18,3,-1.0
971,Tanja,Rutherhagen,,SWE,Open,-0.89,25.05,30.82,-67.42,1,-1.03
972,Therese,Fleetwood,,SWE,Open,-0.91,24.67,30.4,-66.52,1,-1.05
973,Jens,Hallén,,SWE,Open,-0.91,23.6,29.12,-63.77,1,-1.05
974,Johan,Utterberg,,SWE,Open,-0.97,21.59,26.79,-58.8,2,-1.12
975,Ola,Dahlbäck,valleybrook,SWE,Open,-0.98,24.98,30.84,-67.54,6,-1.13
976,Max,Hoffman Hansen,,SWE,Open,-0.99,24.86,30.71,-67.27,1,-1.14
977,Christopher,Blomberg,blomberg,SWE,Open,-1.02,24.62,30.47,-66.8,4,-1.18
978,Henrik,Sekund,,SWE,Open,-1.06,24.39,30.24,-66.33,1,-1.23
979,Daniel,Ventura,devv,SWE,Open,-1.06,25.21,31.22,-68.44,1,-1.23
980,Gert,Hellström,olex,SWE,Open,-1.08,24.29,30.15,-66.16,3,-1.25
981,Torbjörn,Renbäck,renback,SWE,Open,-1.09,24.88,30.85,-67.68,1,-1.26
982,Uma,Na Nakhon Falk,uma18,SWE,Open,-1.09,24.41,30.3,-66.48,1,-1.26
983,Henric,Thorell,,SWE,Open,-1.13,25.07,31.13,-68.32,1,-1.31
984,David,Ravenna,dr71,SWE,Open,-1.15,24.14,30.05,-66.02,1,-1.34
985,Claes,Nilsson,,SWE,Open,-1.16,19.94,25.06,-55.25,7,-1.34
986,Carl-johan,Johansson,,SWE,Open,-1.18,23.39,29.18,-64.17,2,-1.36
987,Jiro,Nihei,zatoichi,SWE,Open,-1.24,25.16,31.36,-68.93,3,-1.43
988,"Thomas ""Vasa""",Martinsson,vasa,SWE,Open,-1.24,23.84,29.8,-65.56,3,-1.44
989,Allan,Bergman,dosch,SWE,Open,-1.31,23.94,30.0,-66.05,1,-1.51
990,Mats,Lisstrand,minister,SWE,Open,-1.32,22.05,27.77,-61.25,1,-1.53
991,Adam,Isaksson,,SWE,Open,-1.32,24.0,30.09,-66.26,1,-1.53
992,Linus,Winterboren,,SWE,Open,-1.33,24.32,30.49,-67.14,1,-1.54
993,Mattias,Vipeland,,SWE,Open,-1.37,24.15,30.32,-66.8,1,-1.58
994,Alfredo,Wang Pallin,alfredo,SWE,Open,-1.42,24.87,31.25,-68.87,2,-1.65
995,Andres,Suazo,afx,SWE,Open,-1.44,24.79,31.16,-68.7,1,-1.66
996,Stellan,Forthmeijer,badhabit,SWE,Open,-1.47,25.26,31.77,-70.04,2,-1.71
997,Carl,Gadde,,SWE,Open,-1.53,23.31,29.51,-65.23,1,-1.77
998,Johan,Kustus,kustus,SWE,Open,-1.53,24.03,30.37,-67.08,1,-1.77
999,Sib,Armros,,SWE,Open,-1.54,15.15,19.83,-44.35,8,-1.78
1000,Michael,Lindström,,SWE,Open,-1.58,24.91,31.47,-69.52,1,-1.83
1001,Peter,Liliegren,,SWE,Open,-1.64,20.99,26.89,-59.68,2,-1.9
1002,Cecilia,Ekströmer Johansson,,SWE,Open,-1.64,21.57,27.58,-61.17,1,-1.9
1003,Roger,Tiensuu,rogert,SWE,Open,-1.67,25.19,31.91,-70.55,4,-1.93
1004,Niklas,Lepistö,pelkzor,SWE,Open,-1.68,23.82,30.29,-67.06,1,-1.94
1005,Kristian,Abrahamsson,,SWE,Open,-1.68,23.54,29.96,-66.35,1,-1.94
1006,Jakob,Willborg,,SWE,Open,-1.7,24.61,31.27,-69.19,5,-1.97
1007,Mattias,Olsson,highlandpark,SWE,Open,-1.71,25.04,31.78,-70.31,1,-1.98
1008,Jens,NotKnown,,SWE,Open,-1.74,23.93,30.5,-67.58,1,-2.02
1009,Marcus,Rauger,,SWE,Open,-1.75,24.33,30.99,-68.63,1,-2.02
1010,Örjan,Hvass,bulman,SWE,Open,-1.76,25.0,31.79,-70.38,5,-2.03
1011,Petter,Kjöllerström,,SWE,Open,-1.78,20.66,26.66,-59.33,2,-2.06
1012,Kjell,Svensson,,SWE,Open,-1.81,22.02,28.3,-62.9,1,-2.09
1013,Erik,Ljunggren,erix,SWE,Open,-1.81,25.19,32.08,-71.05,1,-2.1
1014,Claes,Jernberg,classe,SWE,Open,-1.83,24.67,31.48,-69.77,2,-2.11
1015,Magnus,Irtoft,irtoft,SWE,Open,-1.84,21.9,28.21,-62.73,1,-2.13
1016,Måns,Pihlquist,echo01,SWE,Open,-1.86,19.9,25.86,-57.67,3,-2.15
1017,Mikael,Pedin,,SWE,Open,-1.91,18.22,23.92,-53.55,4,-2.21
1018,Sarah,Grey,sgirl,SWE,Open,-1.93,18.68,24.48,-54.77,5,-2.23
1019,Torbjorn,Andersson,torbjorn,SWE,Open,-1.96,24.93,31.95,-70.92,1,-2.26
1020,Mathias,Persson,mrplumbum,SWE,Open,-1.96,22.9,29.54,-65.72,1,-2.27
1021,Niclas,von Essen,,SWE,Open,-1.99,24.74,31.76,-70.53,5,-2.3
1022,Lars T,Andersson,,SWE,Open,-1.99,25.16,32.26,-71.61,1,-2.3
1023,Gerry,Dahlgren,kgd52,SWE,Open,-1.99,24.85,31.88,-70.81,1,-2.3
1024,Tomas,Lundgren,lunkan01,SWE,Open,-2.01,21.88,28.39,-63.29,2,-2.33
1025,Henrik,Swennergren,mrhsw,SWE,Open,-2.07,20.9,27.29,-60.97,2,-2.39
1026,Anders,Rohlén,,SWE,Open,-2.08,25.14,32.34,-71.89,4,-2.4
1027,Peter,Angelborn,oxi,SWE,Open,-2.1,24.78,31.93,-71.01,1,-2.43
1028,Sheldon,Marinovic,,SWE,Open,-2.12,14.37,19.6,-44.42,8,-2.45
1029,Johan,Löfgren,,SWE,Open,-2.17,25.36,32.71,-72.76,1,-2.51
1030,Peter,Lindberg,,SWE,Open,-2.17,25.27,32.6,-72.54,1,-2.51
1031,Robert,Nordgren,magnum,SWE,Open,-2.22,24.88,32.2,-71.72,4,-2.57
1032,Anders,Ekeberg,,SWE,Open,-2.25,25.37,32.82,-73.08,2,-2.6
1033,Henrik,Bergqvist,,SWE,Open,-2.26,24.73,32.07,-71.46,1,-2.61
1034,Roger,Engström,slomo,SWE,Open,-2.26,24.57,31.88,-71.06,1,-2.61
1035,Magnus,von Bromsen,brake,SWE,Open,-2.27,24.75,32.1,-71.56,3,-2.63
1036,Dan,Sjostrom,,SWE,Open,-2.28,24.74,32.1,-71.56,1,-2.64
1037,Martin,Zimmermann,,SWE,Open,-2.28,24.55,31.88,-71.1,4,-2.64
1038,Thomas,Kindhag,eagleeye,SWE,Open,-2.3,17.06,23.0,-51.93,7,-2.66
1039,Mathias,Brännvall,beaver,SWE,Open,-2.34,24.71,32.14,-71.71,1,-2.71
1040,Johan,Svanmark,,SWE,Open,-2.35,24.93,32.42,-72.32,4,-2.72
1041,Razmik,Aroyan,m16raz,SWE,Open,-2.36,24.62,32.06,-71.55,1,-2.73
1042,Anton,Öhlund,redde,SWE,Open,-2.36,24.57,32.0,-71.42,1,-2.73
1043,Max,Andersson,maxan,SWE,Open,-2.4,24.85,32.39,-72.31,1,-2.78
1044,Per,Bergfeldt,magnumperre,SWE,Open,-2.46,24.85,32.45,-72.51,2,-2.85
1045,Daniel,Johansson,,SWE,Open,-2.49,24.68,32.28,-72.15,4,-2.87
1046,Henrik,Turkál,,SWE,Open,-2.5,24.59,32.18,-71.95,1,-2.89
1047,Daniel,Härelind,backbreaker,SWE,Open,-2.57,23.7,31.21,-69.93,2,-2.97
1048,Mikael,Agnebo,mikagn,SWE,Open,-2.57,25.16,32.95,-73.69,2,-2.97
1049,Andreas,Gering,tbharmory,SWE,Open,-2.6,25.07,32.88,-73.56,2,-3.01
1050,Irene,Jönsson,dorran,SWE,Open,-2.6,19.62,26.4,-59.59,3,-3.01
1051,Robert,Korosec,,SWE,Open,-2.61,20.96,28.01,-63.06,1,-3.02
1052,Janne,Komminaho,janko,SWE,Open,-2.62,24.84,32.63,-73.03,1,-3.03
1053,Ricky,Johansson,,SWE,Open,-2.64,21.18,28.3,-63.73,1,-3.06
1054,Fadi,NotKnown,fadde,SWE,Open,-2.65,21.19,28.32,-63.77,1,-3.06
1055,Marcus,Sedin,sedda,SWE,Open,-2.71,25.01,32.94,-73.8,1,-3.13
1056,Per,Nilsson,,SWE,Open,-2.75,24.72,32.63,-73.19,1,-3.18
1057,Johan,Bär,,SWE,Open,-2.75,22.9,30.48,-68.52,1,-3.18
1058,Allan,Bjorlin,,SWE,Open,-2.75,25.02,33.0,-73.98,3,-3.18
1059,Konrad,Wallenrodd,kwall,SWE,Open,-2.77,24.51,32.41,-72.73,1,-3.2
1060,Henrik,Stranne,stranne,SWE,Open,-2.77,24.93,32.92,-73.82,1,-3.21
1061,Christofer,Hellgren,,SWE,Open,-2.87,24.8,32.88,-73.84,1,-3.33
1062,Peter,Farkas,,SWE,Open,-2.9,24.61,32.69,-73.45,2,-3.35
1063,Mattias,Werner,mw89,SWE,Open,-2.9,25.75,34.05,-76.4,1,-3.36
1064,Anders,Hedvalls,,SWE,Open,-2.92,24.99,33.16,-74.5,3,-3.37
1065,Rene,Frederiksen,boombox,SWE,Open,-2.93,25.0,33.18,-74.55,3,-3.39
1066,Mathias,Johansson,mathias637,SWE,Open,-2.93,23.08,30.9,-69.62,1,-3.39
1067,Hans-Erik,Sjöholm,,SWE,Open,-2.95,23.53,31.46,-70.85,5,-3.41
1068,Roger,Åstrand,,SWE,Open,-2.95,21.55,29.12,-65.79,1,-3.41
1069,Niklas,Hammarström,hammer,SWE,Open,-2.97,25.09,33.34,-74.93,3,-3.43
1070,johan,friberg,,SWE,Open,-3.0,25.08,33.36,-74.99,3,-3.47
1071,Simon,Tovatt,,SWE,Open,-3.02,24.85,33.12,-74.49,2,-3.49
1072,Mikael,Dahlberg,mida,SWE,Open,-3.08,25.46,33.9,-76.25,1,-3.56
1073,Henry,Wilhelmsson,,SWE,Open,-3.09,18.59,25.76,-58.69,2,-3.57
1074,Mikael - Pergite,Östling,pergite,SWE,Open,-3.1,25.81,34.35,-77.23,2,-3.59
1075,Mattias,Borgelin,cazorp,SWE,Open,-3.12,25.45,33.95,-76.39,1,-3.61
1076,Jonas,Kedland,,SWE,Open,-3.13,24.82,33.21,-74.81,3,-3.62
1077,Peter,Sjödin,,SWE,Open,-3.24,24.45,32.9,-74.26,1,-3.75
1078,Fredrik,Stråhle,,SWE,Open,-3.27,24.76,33.31,-75.16,3,-3.78
1079,Jonas,Gyllenäs,,SWE,Open,-3.31,24.74,33.32,-75.24,2,-3.83
1080,Anders,Magnevall,,SWE,Open,-3.32,25.41,34.14,-77.0,2,-3.84
1081,Daniel,Mokus,,SWE,Open,-3.42,21.29,29.37,-66.81,1,-3.96
1082,Tony,Wendelklint,klintan,SWE,Open,-3.43,24.8,33.54,-75.81,3,-3.97
1083,Peter,Carvall,,SWE,Open,-3.57,25.14,34.11,-77.2,2,-4.13
1084,Tobias,Håkansson,tobbe335,SWE,Open,-3.58,24.53,33.4,-75.68,1,-4.15
1085,Jo Eken,Torp,,SWE,Open,-3.64,25.1,34.15,-77.36,1,-4.22
1086,Håkan,Wiren,,SWE,Open,-3.65,25.26,34.35,-77.79,1,-4.22
1087,Ola,Larsson,,SWE,Open,-3.66,25.26,34.37,-77.84,1,-4.24
1088,Lennart,Eriksson,,SWE,Open,-3.67,25.13,34.21,-77.51,1,-4.24
1089,Michael,Andersson,,SWE,Open,-3.76,25.03,34.21,-77.59,2,-4.34
1090,Peter,Sandberg,,SWE,Open,-3.78,25.02,34.23,-77.65,1,-4.37
1091,alexander,ellstrom,,SWE,Open,-3.78,25.02,34.23,-77.65,1,-4.37
1092,Thomas,Björklund,doublea,SWE,Open,-3.79,25.03,34.25,-77.71,1,-4.39
1093,Joakim,Hansson,,SWE,Open,-3.79,25.03,34.25,-77.71,1,-4.39
1094,Max,Gidhagen,maxgid,SWE,Open,-3.81,24.88,34.08,-77.37,1,-4.4
1095,Magnus,Lodin,,SWE,Open,-3.83,24.62,33.8,-76.79,1,-4.43
1096,Henrik,Berntsson,punisher,SWE,Open,-3.83,25.19,34.48,-78.26,2,-4.43
1097,Per,Lundin,perlundin,SWE,Open,-3.87,24.94,34.24,-77.78,1,-4.48
1098,Fredrick,Johansson,,SWE,Open,-3.87,24.94,34.24,-77.78,1,-4.48
1099,Anders,Sandberg,welder,SWE,Open,-3.89,18.8,26.96,-62.08,2,-4.5
1100,Fredrik,Jacobsson,frejac01,SWE,Open,-3.94,25.25,34.68,-78.79,3,-4.56
1101,jonas,falk,37mm,SWE,Open,-3.95,25.02,34.43,-78.26,2,-4.57
1102,Kim,Lööf,,SWE,Open,-3.99,19.67,28.11,-64.68,1,-4.62
1103,Niklas,Tuvesson,gonzo,SWE,Open,-4.01,24.98,34.45,-78.35,2,-4.63
1104,Madeleine,Töllenius,,SWE,Open,-4.02,25.22,34.75,-79.03,1,-4.65
1105,Kristoffer,Hansen,,SWE,Open,-4.03,24.93,34.41,-78.31,1,-4.67
1106,Peter,Karlsson,peka,SWE,Open,-4.05,25.01,34.53,-78.59,2,-4.69
1107,Henrik,Jansson,,SWE,Open,-4.06,25.16,34.72,-79.01,2,-4.7
1108,Niclas,Dal,,SWE,Open,-4.08,24.98,34.53,-78.61,1,-4.72
1109,Kenneth,Abazaj,,SWE,Open,-4.09,24.39,33.84,-77.12,1,-4.73
1110,Johnny,Sandberg,sandberg,SWE,Open,-4.11,21.12,29.98,-68.82,1,-4.76
1111,Johan,Dahl,afdahl,SWE,Open,-4.12,24.53,34.03,-77.57,1,-4.76
1112,Filip,Mårtensson,,SWE,Open,-4.14,24.64,34.2,-77.97,2,-4.79
1113,Carsten,Wulffeld,,SWE,Open,-4.15,13.05,20.44,-48.26,7,-4.8
1114,Eric,Carlsson,ericar,SWE,Open,-4.16,24.82,34.44,-78.5,2,-4.82
1115,Lars-Ola,Nilsson,kvasifilosofen,SWE,Open,-4.18,24.77,34.4,-78.43,2,-4.84
1116,Magnus,Müller,flecktarn,SWE,Open,-4.19,24.95,34.62,-78.91,2,-4.84
1117,Gabriel,Lind,gabbe,SWE,Open,-4.19,24.84,34.49,-78.63,1,-4.85
1118,Fredrik,Thyden,,SWE,Open,-4.21,24.92,34.6,-78.9,1,-4.87
1119,Anders,Rohlen,aeneuman,SWE,Open,-4.22,24.99,34.71,-79.13,2,-4.89
1120,Micael,Jansson,jansson,SWE,Open,-4.26,23.44,32.9,-75.27,1,-4.92
1121,Lars,Kilen,smen,SWE,Open,-4.31,24.87,34.68,-79.15,2,-4.99
1122,Sven,Lundin,lundin,SWE,Open,-4.33,24.89,34.71,-79.25,2,-5.0
1123,Kalle,Schmidt,,SWE,Open,-4.34,21.43,30.61,-70.41,1,-5.02
1124,Jan,Sjölin,,SWE,Open,-4.36,20.85,29.95,-69.0,1,-5.04
1125,Oscar,Hedin,,SWE,Open,-4.41,24.53,34.38,-78.63,1,-5.1
1126,Thommy,Eklöf,,SWE,Open,-4.49,25.0,35.03,-80.1,1,-5.19
1127,Joakim,Fjällström,haddock,SWE,Open,-4.55,21.58,31.04,-71.56,2,-5.27
1128,Leif,Johansson,,SWE,Open,-4.59,21.18,30.61,-70.65,1,-5.3
1129,Thomas,Sundberg,tjompo,SWE,Open,-4.61,19.01,28.07,-65.19,1,-5.33
1130,Christian,Axelsson,axel,SWE,Open,-4.65,24.6,34.75,-79.66,1,-5.38
1131,Daniel,Forsberg,,SWE,Open,-4.72,18.76,27.9,-64.93,1,-5.46
1132,Andrej,Timofejeff,,SWE,Open,-4.75,25.24,35.63,-81.64,1,-5.49
1133,Michael,Isacson,,SWE,Open,-4.8,20.85,30.48,-70.58,1,-5.55
1134,Daniel,Svensson,dannepang,SWE,Open,-4.81,25.21,35.67,-81.79,1,-5.56
1135,Johan,Hedberg,riflemanse,SWE,Open,-4.82,25.05,35.5,-81.44,1,-5.58
1136,Thomas,Edvardsson,fader,SWE,Open,-4.85,18.03,27.19,-63.53,5,-5.61
1137,Patrik,Svedlund,2fast4u,SWE,Open,-4.93,25.02,35.58,-81.73,1,-5.7
1138,Curt,Wange,,SWE,Open,-4.94,25.05,35.64,-81.86,1,-5.72
1139,Johan,Arwidson,,SWE,Open,-4.97,24.91,35.5,-81.59,1,-5.75
1140,Klas,Lundberg,kfl69,SWE,Open,-4.97,25.08,35.7,-82.04,1,-5.75
